Name;Class;Type;MF Level;Range;Weight;Damage;Impact Radius;Attacks;Reload;Dmg/sec;Power;Decay;Ammo;Cost;Max.TT;Min.TT;Markup;Eff.Markup;Total Uses;Cost/sec;Dmg/PEC;Efficiency;Stb;Cut;Imp;Pen;Shr;Brn;Cld;Acd;Elc;SIB;Amplifier;Ammo;Concentration;Cooldown;Cooldown Group;Hit Profession;Rec.;Maxed;Damage Profession;Rec.;Maxed;Source;Discovered;Found on;Personal effects
Omegaton M2890;Pistol;Laser; ;33.0;1.4;48; ;48;1.3;26.7;880.7;0.600;1100;11.600;110.00;3.30; ;1.0;17784;9.28;2.876;56.7;0;0;0;4;0;44;0;0;0;No;Energy Amp;; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton M2910;Pistol;Laser; ;22.0;1.8;51; ;55;1.1;32.5;714.8;1.200;1100;12.200;160.00;0.00; ;1.0;13334;11.18;2.905;58.9;0;0;0;5;0;46;0;0;0;No;Energy Amp;; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton M2930;Pistol;Laser; ;30.8;2;54;0;30;2.0;18.8;578.0;2.200;1100;13.200;175.00;5.25; ;1.0;7716;6.60;2.843;55.1;0;0;0;5;0;49;0;0;0;No;Energy Amp;; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton M2930, Mentor Edition;Pistol;Laser; ;39.6;2;57; ;60;1.0;39.6;1568.8;2.000;1200;14.000;175.00;5.25; ;1.0;8488;14.00;2.830;53.4;0;0;0;5;0;52;0;0;0;No;Energy Amp;; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Mentoring;;Planet Calypso; 
Omegaton Mayhem Power Claw Cleaver, Modified;Melee;Power Fist; ;4.0;0.5;55;0;81;0.7;51.6;206.4;11.859;0;11.859;1000.00;0.00; ;1.0;8433;16.01;3.223;78.6;21;21;0;0;0;0;0;0;13;Yes;Melee Amp;; ; ; ;Brawler (Hit);43;53;Brawler (Dmg);43;53;Mayhem Token Trader;;Planet Calypso; 
Omegaton Neptune (L);Melee;Shortblades; ;5.0;0.3;85;0;67;0.9;66.0;329.8;20.000;0;20.000;350.00;10.50; ;1.0;1698;22.33;2.954;62.1;40;12;0;0;0;0;33;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);80; ;Knifefighter (Dmg);80; ;Looted;;Planet Calypso; 
Omegaton Neptune, MM Edition (L);Melee;Shortblades; ;5.0;0.3;85;0;67;0.9;66.0;329.8;0.008;2003;20.038;1.00;0.03; ;1.0;12125;22.38;2.948;62.2;40;12;0;0;0;0;33;0;0;Yes;Melee Amp;Weapon Cells; ; ; ;Knifefighter (Hit);80; ;Knifefighter (Dmg);80; ;Looted;12.10.1;Planet Calypso; 
Omegaton Power Claw, Mentor Edition;Melee;Power Fist; ;4.0;0.5;20; ;63;1.0;14.6;58.4;4.913;0;4.913;127.00;3.81; ;1.0;2508;5.16;2.829;53.4;8;8;0;0;0;0;0;0;4;Yes;Melee Amp;; ; ; ;Brawler (Hit);7;12;Brawler (Dmg);7;12;Mentoring;9.3.4;Planet Calypso; 
Omegaton Power Claw Cleaver (L);Melee;Power Fist; ;4.0;0.5;55;0;73;0.8;46.5;186.0;13.177;0;13.177;175.00;5.25; ;1.0;1289;16.03;2.901;58.6;21;21;0;0;0;0;0;0;13;Yes;Melee Amp;; ; ; ;Brawler (Hit);33;38;Brawler (Dmg);33;38;Looted;9.3.8;Planet Calypso; 
Omegaton Power Claw Piercer (L);Melee;Power Fist; ;4.0;0.5;33;0;61;1.0;23.3;93.3;7.943;0;7.943;99.00;2.97; ;1.0;1209;8.08;2.887;57.6;12;13;0;0;0;0;0;0;8;Yes;Melee Amp;; ; ; ;Brawler (Hit);12;17;Brawler (Dmg);12;17;Looted;;Planet Calypso; 
Omegaton Power Claw Stabber (L);Melee;Power Fist; ;4.0;0.5;45;0;66;0.9;34.4;137.6;10.809;0;10.809;137.00;4.11; ;1.0;1230;11.89;2.893;58.0;17;17;0;0;0;0;0;0;11;Yes;Melee Amp;; ; ; ;Brawler (Hit);21;26;Brawler (Dmg);21;26;Looted;9.3.4;Planet Calypso; 
Omegaton Prismatic Enblade (L);Melee;Shortblades; ;5.0;0.3;87; ;72;0.8;72.6;362.8;20.398;0;20.398;410.00;12.30; ;1.0;1950;24.48;2.964;63.4;37;6;0;0;0;11;11;11;11;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);95; ;Knifefighter (Dmg);95; ;Looted;Planet Calypso 2012.5.1;Planet Calypso; 
Omegaton Saturn (L);Melee;Shortblades; ;5.0;0.3;92;0;66;0.9;70.3;351.7;21.600;0;21.600;398.00;11.94;1400.00%;1.0;1788;23.76;2.960;63.1;46;10;0;0;0;0;0;0;36;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);90; ;Knifefighter (Dmg);90; ;Looted;;Planet Calypso; 
Omegaton Sunstorm (L);Melee;Longblades; ;5.0;1.2;113;0;33;1.8;43.2;216.0;27.051;0;27.051;271.00;8.13; ;1.0;972;14.88;2.903;58.8;22;34;0;0;0;57;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);30; ;Swordsman (Dmg);30;34;Crafted;9.3.5;Planet Calypso; 
Omegaton Z1001;Pistol;BLP; ;22.0;1.8;20; ;33;1.8;7.6;168.2;2.100;300;5.100;60.00;1.80; ;1.0;2772;2.81;2.725;46.2;0;0;2;18;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton Z1002;Pistol;BLP; ;33.0;1.5;29; ;43;1.4;14.4;476.7;3.200;400;7.200;92.00;2.76;25.00 PED;1.0;2789;5.16;2.799;51.3;0;0;2;27;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton Z1002A1;Pistol;BLP; ;33.0;1.4;32;0;46;1.3;17.1;562.7;2.780;500;7.780;103.00;3.09; ;1.0;3594;5.96;2.859;52.1;0;0;3;29;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton Z1002A1, Ancient;Pistol;BLP; ;55.0;1.4;32; ;46;1.3;17.1;937.8;2.780;500;7.780;103.00;3.09; ;1.0;3594;5.96;2.859;52.1;0;0;3;29;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Pregold;;Planet Calypso; 
Omegaton Z1101;Pistol;BLP; ;33.0;1.8;39;0;55;1.1;24.8;819.9;3.600;600;9.600;115.00;3.45; ;1.0;3099;8.80;2.823;53.0;0;0;3;36;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton Z1102;Pistol;BLP; ;33.0;1.8;40;0;52;1.2;24.1;795.1;4.000;600;10.000;130.00;3.90; ;1.0;3153;8.67;2.780;53.5;0;0;4;36;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;;Planet Calypso; 
OmegaTrek P36 (L);Pistol;Laser; ;36.3;1.1;59;0;60;1.0;41.0;1488.5; ;1190; ;171.00;5.13; ; ; ; ; ;57.2;0;0;0;4;0;55;0;0;0;Yes;Energy Amp;; ; ; ;Laser Pistoleer (Hit);36; ;Ranged Laser (Dmg);36; ;Crafted;12.10.1;Planet Calypso; 
OmegaTrek P41 (L);Pistol;Laser; ;36.3;1.1;64; ;60;1.0;44.5;1614.6; ;1287; ;190.00; ; ; ; ; ; ; ;0;0;0;4;0;60;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);41; ;Ranged Laser (Dmg);41; ;Crafted;;Planet Calypso; 
OmegaTrek P46 (L);Pistol;Laser; ;27.5;1.1;70; ;60;1.0;48.7;1337.9;3.200;1390;17.100;240.00;7.20;127.00%;1.0;7275;17.10;2.845;54.5;0;0;0;4;0;66;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);46; ;Ranged Laser (Dmg);46; ;Crafted;Planet Calypso 2012.6;Planet Calypso; 
OmegaTrek P52 (L);Pistol;Laser; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit); ; ;Ranged Laser (Dmg); ; ;Crafted;14.2.1;Planet Calypso; 
Omicron Sticky Launcher;Support;Grenade; ;131.9;7;35;9;37;1.6;15.0;1978.6; ;750; ;10.00;0.30; ; ; ; ; ;55.7;0;0;0;5;25;5;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);7.5; ;Grenadier (Dmg);7.5; ; ;;The Hub; 
Oompa Jaw Breaker (L);Melee;Clubs; ;8.0;6;35;0;41;1.5;16.6;133.0; ;0; ;87.00;0.00; ; ; ; ; ;59.9;0;0;30;5;0;0;0;0;0;Yes; ;; ; ; ;Two Handed Clubber (Hit);10; ;One Handed Clubber (Dmg);10; ;Looted;16.1.0;Arkadia Moon; 
Oompa Skull Crusher (L);Melee;Clubs; ;8.0;6;50;0;41;1.5;23.7;190.0; ;0; ;124.00;3.72; ; ; ; ; ;60.0;0;0;49;1;0;0;0;0;0;Yes; ;; ; ; ;Two Handed Clubber (Hit);17;22;One Handed Clubber (Dmg);17;22;Looted;15.19.0;Arkadia Moon; 
Ophidian Blade B-100 (L);Melee;Longblades; ;7.0;1.4;11; ;33;1.8;4.2;29.4;2.650;0;2.650;15.00;0.45; ;1.0;550;1.46;2.885;57.4;2;6;0;0;0;3;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);0;3;Swordsman (Dmg);0;3;TT Toulan;15.0;Planet Toulan; 
Ophidian Blade M1 (L);Melee;Longblades; ;7.0;2.3;9; ;38;1.6;4.0;27.7;2.153;0;2.153;15.00;0.45;0.00%;1.0;676;1.36;2.905;58.9;2;7;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);0; ;Swordsman (Dmg);0; ;Looted;;Planet Toulan; 
Ophidian Blade M2 (L);Melee;Longblades; ;7.0;2.5;14; ;38;1.6;6.2;43.1;3.348;0;3.348;28.00;0.84; ;1.0;812;2.12;2.906;59.0;3;11;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);3; ;Swordsman (Dmg);3; ;Looted;;Planet Toulan; 
Ophidian Blade M3 (L);Melee;Longblades; ;8.0;2.6;18; ;38;1.6;7.9;63.4;4.304;0;4.304;36.00;1.08; ;1.0;812;2.73;2.907;59.0;5;13;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);4; ;Swordsman (Dmg);4; ;Looted;;Planet Toulan; 
Ophidian Blade M4 (L);Melee;Longblades; ;8.0;2.8;21; ; ; ; ; ; ; ; ;42.00; ; ; ; ; ; ;59.1;6;15;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);5; ;Swordsman (Dmg);5; ;Looted;;Planet Toulan; 
Orgasmatron Axe (L);Melee;Axes; ;5.0;3.5;68;0;37;1.6;29.1;145.7;16.180;0;16.180;158.00;4.74; ;1.0;948;9.98;2.921;60.1;0;17;17;0;0;0;0;0;34;Yes;Melee Amp;; ; ; ;Swordsman (Hit);15.5;18;Swordsman (Dmg);15.5;18;Looted;;ROCKtropia; 
Orgasmatron Axe (L) Brutal;Melee;Axes; ;5.0;3.7;78;0;36;1.7;32.5;162.6;18.590;0;18.590;189.00;5.67; ;1.0;987;11.15;2.916;59.7;0;20;19;0;0;0;0;0;39;Yes;Melee Amp;; ; ; ;Swordsman (Hit);18.5; ;Swordsman (Dmg);18.5; ;Looted;11.0.0;ROCKtropia; 
Ozpyn BP S1X1;Pistol;BLP; ;36.3;1.9;18; ;39;1.5;8.1;295.2;0.352;400;4.352;30.00;0.90; ;1.0;8268;2.83;2.875;56.6;0;0;0;18;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);7;10;Ranged BLP (Dmg);7;10;Crafted;14.2;Planet Cyrene; 
Ozpyn BP S1X2;Pistol;BLP; ;36.3;1.9;24; ;42;1.4;11.7;423.8;1.850;400;5.850;85.00;2.55; ;1.0;4457;4.09;2.851;56.6;0;0;0;24;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);9;14;Ranged BLP (Dmg);9;14;Looted;14.2;Planet Cyrene; 
Ozpyn BP S1X3;Pistol;BLP; ;36.3;1.8;31; ;51;1.2;18.3;664.8;2.500;500;7.500;110.00;3.30; ;1.0;4268;6.38;2.873;56.5;0;0;0;0;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);14; ;Ranged BLP (Dmg);14; ;Looted;;Planet Cyrene; 
Ozpyn BP S1X4;Pistol;BLP; ;36.3;1.8;48; ;67;0.9;37.3;1352.2;3.611;821;11.821;175.00;5.25; ;1.0;4701;13.20;2.822;52.8;0;0;0;0;0;48;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);33; ;Ranged BLP (Dmg);33; ;Tanhok Trader;;Planet Cyrene; 
Ozpyn BPX - P1 (L);Pistol;BLP; ;17.6;2.1;5;0;68;0.9;3.9;69.3;0.112;110;1.212;9.25;0.2775; ;1.0;8012;1.37;2.867;56.1;0;0;2;3;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0; ;Ranged BLP (Dmg);0; ;Looted;;Planet Cyrene; 
Ozpyn BPX - P2 (L);Pistol;BLP; ;17.6;2.1;6;0;70;0.9;4.9;85.6;0.144;131;1.454;12.00;0.36; ;1.0;8084;1.70;2.868;56.2;0;0;2;4;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);2; ;Ranged BLP (Dmg);2; ;Looted;15.2.1;Planet Cyrene; 
Ozpyn BPX - P3 (L);Pistol;BLP; ;18.7;2.1;8; ;69;0.9;6.4;119.6;0.188;175;1.938;15.50;0.465; ;1.0;7998;2.23;2.869;56.2;0;0;3;5;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);3; ;Ranged BLP (Dmg);3; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn BPX - P4 (L);Pistol;BLP; ;18.7;2.1;13; ;70;0.9;10.5;197.1;0.309;284;3.149;25.50;0.765; ;1.0;8005;3.67;2.869;56.3;0;0;5;8;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);4; ;Ranged BLP (Dmg);4; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn BPX - P5 (L);Pistol;BLP; ;19.8;2.1;16; ;69;0.9;12.8;253.2; ;350; ;31.00;0.93;108.00%; ; ; ; ;56.3;0;0;6;10;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);6; ;Ranged BLP (Dmg);6; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn BPX - P6 (L);Pistol;BLP; ;20.9;2.1;19;0;70;0.9;15.4;322.0;0.447;415;4.597;37.00;1.11; ;1.0;8030;5.36;2.873;56.5;0;0;7;12;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);8; ;Ranged BLP (Dmg);8; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn BPX - P7 (L);Pistol;BLP; ;20.9;2.1;23; ;67;0.9;17.8;373.1;0.522;504;5.562;43.00;1.29; ;1.0;7991;6.21;2.874;56.6;0;0;8;15;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);10; ;Ranged BLP (Dmg);10; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn BPX - P8 (L);Pistol;BLP; ;22.0;2.1;28;0;69;0.9;22.4;492.3;0.669;610;6.769;55.00;1.65;100.00%;1.0;7975;7.78;2.875;56.7;0;0;10;18;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);13; ;Ranged BLP (Dmg);13; ;Looted;;Planet Cyrene; 
Ozpyn BPX - P9 (L);Pistol;BLP; ;22.0;2.1;33;0;67;0.9;25.6;563.4;0.757;722;7.977;62.00;1.86;110.00%;1.0;7945;8.91;2.875;56.7;0;0;11;0;0;22;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);16; ;Ranged BLP (Dmg);16; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn BPX - P11 (L);Pistol;BLP; ;23.1;2.6;42; ;69;0.9;33.6;775.4; ;915; ;83.00;2.49; ; ; ; ; ;56.8;0;0;14;28;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);25;30;Ranged BLP (Dmg);25;30;Looted;15.2.0;Planet Cyrene; 
Ozpyn BPX - P12 (L);Pistol;BLP; ;23.1;2.1;49;0;68;0.9;38.6;891.6; ;1072; ;93.00;2.79; ; ; ; ; ;56.8;0;0;16;33;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);30; ;Ranged BLP (Dmg);30; ;Looted;15.2.1;Planet Cyrene; 
Ozpyn BRS - P1 (L);Rifle;BLP; ;41.8;3.4;6; ;52;1.2;3.6;151.1;0.140;131;1.450;11.00;0.33; ;1.0;7622;1.26;2.876;56.7;0;0;2;4;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0; ;Ranged BLP (Dmg);0; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn BRS - P2 (L);Rifle;BLP; ;44.0;3.4;11; ;52;1.2;6.6;291.5;0.248;241;2.658;19.50;0.585; ;1.0;7628;2.30;2.876;56.8;0;0;4;7;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);2; ;Ranged BLP (Dmg);2; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn BRS - P3 (L);Rifle;BLP; ;46.2;3.4;14; ;52;1.2;8.4;389.6;0.322;306;3.382;25.00;0.75; ;1.0;7532;2.93;2.877;56.8;0;0;5;9;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);3; ;Ranged BLP (Dmg);3; ;Looted;15.2.1;Planet Cyrene; 
Ozpyn BRS - P4 (L);Rifle;BLP; ;48.4;3.4;17; ;52;1.2;10.2;495.6;0.405;370;4.105;32.00;0.96; ;1.0;7665;3.56;2.878;56.9;0;0;6;11;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);4; ;Ranged BLP (Dmg);4; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn BRS - P5 (L);Rifle;BLP; ;50.6;3.4;22; ;53;1.1;13.5;683.4; ;480; ;40.00;1.20;109.60%; ; ; ; ;57.0;0;0;8;14;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);6; ;Ranged BLP (Dmg);6; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn BRS - P6 (L);Rifle;BLP; ;52.8;3.4;28; ;53;1.1;17.2;907.6;0.660;610;6.760;51.00;1.53; ;1.0;7496;5.97;2.879;57.1;0;0;10;18;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);8; ;Ranged BLP (Dmg);8; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn BRS - P7 (L);Rifle;BLP; ;55.0;3.4;30; ;54;1.1;18.8;1032.1;0.706;653;7.236;56.00;1.68;600.00%;1.0;7695;6.51;2.881;57.2;0;0;10;20;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);10; ;Ranged BLP (Dmg);10; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn BRS - P8 (L);Rifle;BLP; ;57.2;3.4;36; ;53;1.1;22.1;1264.2;0.822;786;8.682;65.00;1.95; ;1.0;7671;7.67;2.882;57.2;0;0;12;24;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);13; ;Ranged BLP (Dmg);13; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn BRS - P9 (L);Rifle;BLP; ;59.4;3.4;41; ;54;1.1;25.6;1523.3; ;894; ;74.00;2.22; ; ; ; ; ;57.2;0;0;13;28;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);16; ;Ranged BLP (Dmg);16; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn BRS - P11 (L);Rifle;BLP; ;63.8;3.4;56;0;53;1.1;34.4;2193.4;1.296;1220;13.496;102.00;3.06;100.00%;1.0;7635;11.92;2.884;57.3;0;0;18;38;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);25; ;Ranged BLP (Dmg);25; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn BRS - P12 (L);Rifle;BLP; ;64.9;3.4;60; ;54;1.1;37.5;2435.7; ;1306; ;110.00;3.30; ; ; ; ; ;57.4;0;0;20;40;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);30; ;Ranged BLP (Dmg);30; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn Chon S1X1;Pistol;Laser; ;24.2;2;6; ;67;0.9;4.7;112.7;0.221;123;1.451;10.00;0.30; ;1.0;4390;1.62;2.874;56.6;0;0;0;0;0;6;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);5;7;Ranged Laser (Dmg);5;7;Crafted;;Planet Cyrene; 
Ozpyn HK S1X1;Rifle;Laser; ;71.5;2;77; ;42;1.4;37.5;2678.4;3.953;1500;18.953;175.00;5.25;2500.00 PED;1.0;4295;13.27;2.824;53.0;0;0;28;0;0;49;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);33; ;Ranged Laser (Dmg);33; ;Tanhok Trader;14.4.2;Planet Cyrene; 
Ozpyn Infused Blade Mk. I (L);Melee;Shortblades; ;5.0;3;3; ;79;0.8;2.7;13.7; ; ; ;26.00;0.78; ; ; ; ; ;58.5;1;2;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);0; ;Knifefighter (Dmg);0; ;Looted;;Planet Cyrene; 
Ozpyn Infused Blade Mk. II (L);Melee;Shortblades; ;5.0;3;4; ;79;0.8;3.7;18.3;0.958;0;0.958;34.50;1.035; ;1.0;3494;1.26;2.902;58.7;1;3;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);2; ;Knifefighter (Dmg);2; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn Infused Blade Mk. III (L);Melee;Shortblades; ;5.0;3;6;0;80;0.8;5.6;27.8; ;0; ;52.00; ; ; ; ; ; ;58.8;2;4;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);3; ;Knifefighter (Dmg);3; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn Infused Blade Mk. IV (L);Melee;Shortblades; ;6.0;3;10;0;80;0.8;9.3;55.6;2.393;0;2.393;86.50; ; ;1.0;3615;3.19;2.904;58.9;4;6;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);4; ;Knifefighter (Dmg);4; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn Infused Blade Mk. IX (L);Melee;Shortblades; ;8.0;3;27;0;83;0.7;26.0;207.7; ;0; ;233.00;6.99; ; ; ; ; ;59.3;12;15;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);16; ;Knifefighter (Dmg);16; ;Looted;15.2.2;Planet Cyrene; 
Ozpyn Infused Blade Mk. V (L);Melee;Shortblades; ;6.0;3;14;0;81;0.7;13.1;78.8;3.349;0;3.349;121.00; ; ;1.0;3614;4.52;2.905;58.9;6;8;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);6; ;Knifefighter (Dmg);6; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn Infused Blade Mk. X (L);Melee;Shortblades; ;8.0;3;30;0;84;0.7;29.2;233.5;7.160;0;7.160;259.00;7.77; ;1.0;3509;10.02;2.912;59.4;13;17;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);20; ;Knifefighter (Dmg);20; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn LPX-P1 (L);Pistol;Laser; ;27.5;2.5;4; ;66;0.9;3.1;84.1;0.096;87;0.966;8.00;0.24; ;1.0;8084;1.06;2.878;56.9;0;0;0;1;0;3;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0; ;Ranged Laser (Dmg);0; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn LPX-P2 (L);Pistol;Laser; ;27.5;2.5;6;0;67;0.9;4.7;128.1;0.149;130;1.449;12.25;0.3675; ;1.0;7975;1.62;2.878;56.9;0;0;0;2;0;4;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);2; ;Ranged Laser (Dmg);2; ;Looted;15.2.2;Planet Cyrene; 
Ozpyn LPX-P3 (L);Pistol;Laser; ;27.5;2.5;7; ;67;0.9;5.4;149.4;0.149;152;1.669;14.00;0.42; ;1.0;9115;1.86;2.915;59.7;0;0;0;2;0;5;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);3; ;Ranged Laser (Dmg);3; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn LPX-P4 (L);Pistol;Laser; ;27.5;2.5;11; ;67;0.9;8.5;234.8;0.255;240;2.655;21.00;0.63; ;1.0;7989;2.96;2.879;57.0;0;0;0;3;0;8;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);4; ;Ranged Laser (Dmg);4; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn LPX-P5 (L);Pistol;Laser; ;28.6;2.5;14; ;65;0.9;10.5;301.5;0.359;302;3.379;29.00;0.87; ;1.0;7836;3.66;2.880;57.0;0;0;0;4;0;10;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);6; ;Ranged Laser (Dmg);6; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn LPX-P6 (L);Pistol;Laser; ;28.6;2.5;17;0;67;0.9;13.2;377.3;0.403;370;4.103;33.00;0.99; ;1.0;7943;4.58;2.880;57.0;0;0;0;5;0;12;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);8; ;Ranged Laser (Dmg);8; ;Looted;15.2.0;Planet Cyrene; 
Ozpyn LPX-P7 (L);Pistol;Laser; ;28.6;2.5;20;0;68;0.9;15.8;450.5;0.467;436;4.827;38.50;1.155;100.00%;1.0;7997;5.47;2.880;57.0;0;0;0;6;0;14;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);10; ;Ranged Laser (Dmg);10; ;Looted;;Planet Cyrene; 
