Name;Class;Type;MF Level;Range;Weight;Damage;Impact Radius;Attacks;Reload;Dmg/sec;Power;Decay;Ammo;Cost;Max.TT;Min.TT;Markup;Eff.Markup;Total Uses;Cost/sec;Dmg/PEC;Efficiency;Stb;Cut;Imp;Pen;Shr;Brn;Cld;Acd;Elc;SIB;Amplifier;Ammo;Concentration;Cooldown;Cooldown Group;Hit Profession;Rec.;Maxed;Damage Profession;Rec.;Maxed;Source;Discovered;Found on;Personal effects
ArMatrix SB-35 (L);Melee;Shortblades; ;5.0;0.8;44.3; ;76;0.8;39.0;195.0;0.705;958;10.285;75.00;2.25;117.33%;1.0;10320;13.03;2.994;64.4;35.5;4.4;0;0;0;4.4;0;0;0;Yes;Melee Amp;Universal Ammo; ; ; ;Knifefighter (Hit);35; ;Knifefighter (Dmg);35; ;Crafted;15.15.4; ; 
ArMatrix SB-40 (L);Melee;Shortblades; ;5.0;0.8;50; ;76;0.8;44.0;220.1;0.876;1080;11.676;85.00;2.55;120.00%;1.0;9413;14.79;2.976;64.8;40;5;0;0;0;5;0;0;0;Yes;Melee Amp;Universal Ammo; ; ; ;Knifefighter (Hit);40; ;Knifefighter (Dmg);40; ;Crafted;15.15.4; ; 
ArMatrix SB-45 (L);Melee;Shortblades; ;5.0;0.8;56.2; ;76;0.8;49.5;247.4;0.983;1212;13.103;95.00;0.00;132.00%;1.0;9665;16.60;2.981;65.2;45;5.6;0;0;0;5.6;0;0;0;Yes;Melee Amp;Universal Ammo; ; ; ;Knifefighter (Hit);45;50;Knifefighter (Dmg);45;50;Crafted;15.15.4; ; 
ArMatrix SB-50 (L);Melee;Shortblades; ;5.0;0.8;61.2; ;76;0.8;53.9;269.4;1.060;1318;14.240;105.00; ;123.81%;1.0;9906;18.04;2.987;65.6;49;6.1;0;0;0;6.1;0;0;0;Yes;Melee Amp;Universal Ammo; ; ; ;Knifefighter (Hit);50; ;Knifefighter (Dmg);50; ;Crafted;15.15.4; ; 
ArMatrix SB-55 (L);Melee;Shortblades; ;5.0;0.8;63.8; ;76;0.8;56.2;280.8;1.112;1371;14.822;115.00;0.0044;119.03%;1.0;10342;18.77;2.992;66.0;51;6.4;0;0;0;6.4;0;0;0;Yes;Melee Amp;Universal Ammo; ; ; ;Knifefighter (Hit);55;60;Knifefighter (Dmg);55;60;Crafted;15.15.4; ; 
ArMatrix SB-60 (L);Melee;Shortblades; ;5.0;0.8;67.6; ;76;0.8;59.5;297.6;1.176;1450;15.676;125.00;3.75;136.00%;1.0;10311;19.86;2.997;66.4;54;6.8;0;0;0;6.8;0;0;0;Yes;Melee Amp;Universal Ammo; ; ; ;Knifefighter (Hit);60;65;Knifefighter (Dmg);60;65;Crafted;15.15.4; ; 
ArMatrix SB-65 (L);Melee;Shortblades; ;5.0;0.8;70; ;76;0.8;61.6;308.1;1.217;1500;16.217;135.00; ; ;1.0;11093;20.54;3.000;66.8;56;7;0;0;0;7;0;0;0;Yes;Melee Amp;Universal Ammo; ; ; ;Knifefighter (Hit);65; ;Knifefighter (Dmg);65; ;Crafted;15.15.4; ; 
ArMatrix SB-70 (L);Melee;Shortblades; ;5.0;0.8;72.4; ;76;0.8;63.7;318.7; ;1550; ;145.00;4.35;136.55%; ; ; ; ;67.2;58;7.2;0;0;0;7.2;0;0;0;Yes;Melee Amp;Universal Ammo; ; ; ;Knifefighter (Hit);70; ;Knifefighter (Dmg);70; ;Crafted;15.15.4; ; 
ArMatrix SB-75 (L);Melee;Shortblades; ;5.0;0.8;75; ;76;0.8;66.0;330.1; ;1600; ;155.00; ; ; ; ; ; ;67.6;60;7.5;0;0;0;7.5;0;0;0;Yes;Melee Amp;Universal Ammo; ; ; ;Knifefighter (Hit);75; ;Knifefighter (Dmg);75; ;Crafted;15.15.4; ; 
Arsonistic Chip 1 (L);Mindforce;Pyro;1;50.6;0.2;100;0;5;12.0;5.8;293.1;3.999;2040;24.399;24.00;0.72;111.08%;1.0;583;2.03;2.848;54.7;0;0;0;0;0;100;0;0;0;Yes;MF Amp;Synthetic Mind Essence; ;11;II;Pyro Kinetic (Hit);4.5;9;Pyro Kinetic (Dmg);4.5;9;Looted;; ; 
Arsonistic Chip 2 (L);Mindforce;Pyro;2;52.8;0.2;200;0;5;12.0;11.6;611.6;7.000;4170;48.700;34.00;1.02;120.00%;1.0;472;4.06;2.854;55.2;0;0;0;0;0;200;0;0;0;Yes;MF Amp;Synthetic Mind Essence; ;11;II;Pyro Kinetic (Hit);12;18;Pyro Kinetic (Dmg);12;18;Looted;; ; 
Arsonistic Chip 3 (L);Mindforce;Pyro;3;55.0;0.2;300;0;5;12.0;17.4;955.6;10.800;6200;72.800;44.00;1.32;144.00%;1.0;396;6.07;2.864;55.9;0;0;0;0;0;300;0;0;0;Yes;MF Amp;Synthetic Mind Essence; ;11;II;Pyro Kinetic (Hit);19.5;24.5;Pyro Kinetic (Dmg);19.5;24.5;Looted;;Entropia Universe; 
Arsonistic Chip 3, TEN Edition;Mindforce;Pyro;3;60.5;0.2;300;0;5;12.0;17.4;1051.2;10.496;6000;70.496;44.00;1.32; ;1.0;407;5.87;2.958;62.9;0;0;0;0;0;300;0;0;0;Yes;MF Amp;Synthetic Mind Essence;1.3;11;II;Pyro Kinetic (Hit);19.5;24.5;Pyro Kinetic (Dmg);19.5;24.5;Looted;14.0.3; ; 
Arsonistic Chip 3, TEN Edition (L);Mindforce;Pyro;3;60.5;0.2;300;0;5;12.0;17.4;1051.2;10.500;6000;70.500;44.00;1.32;130.00%;1.0;407;5.88;2.957;62.9;0;0;0;0;0;300;0;0;0;Yes;MF Amp;Synthetic Mind Essence;1.3;11;II;Pyro Kinetic (Hit);19.5;24.5;Pyro Kinetic (Dmg);19.5;24.5;Looted;; ; 
Arsonistic Chip 4 (L);Mindforce;Pyro;21;58.3;0.2;400; ;5;12.0;23.2;1350.6;13.500;8330;96.800;54.00;1.62;192.00%;1.0;388;8.07;2.872;56.5;0;0;0;0;0;400;0;0;0;Yes;MF Amp;Synthetic Mind Essence; ;12.5;II;Pyro Kinetic (Hit);21;26;Pyro Kinetic (Dmg);21;26;Looted;; ; 
Arsonistic Chip 4, Adjusted (L);Mindforce;Pyro; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;; ; ;; ; ;Looted;14.1.3; ; 
Arsonistic Chip 4, FEN Edition;Mindforce;Pyro;4;64.1;0.2;420; ;5;12.0;24.3;1559.2;12.149;7497;87.119;54.00;1.62; ;1.0;432;7.26;3.351;86.4;0;0;0;0;0;420;0;0;0;Yes;MF Amp;Synthetic Mind Essence; ;11.3;II;Pyro Kinetic (Hit);21;30;Pyro Kinetic (Dmg);21;30;FEN Token Trader;;Planet Calypso; 
Arsonistic Chip 4, FEN Edition (L);Mindforce;Pyro;4;64.1;0.2;420; ;5;12.0;24.3;1559.2;12.160;7497;87.130;54.00;1.62; ;1.0;431;7.26;3.350;86.4;0;0;0;0;0;420;0;0;0;Yes;MF Amp;Synthetic Mind Essence; ;11.3;II;Pyro Kinetic (Hit);21; ;Pyro Kinetic (Dmg);21; ;FEN Token Trader;;Planet Calypso; 
Arsonistic Chip 5 (L);Mindforce;Pyro;5;60.5;0.2;500;0;4;15.0;23.2;1401.6; ;10380; ;64.00;1.92;225.00%; ; ; ; ;56.8;0;0;0;0;0;500;0;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ;II;Pyro Kinetic (Hit);25;30;Pyro Kinetic (Dmg);25;30;Looted;; ; 
Arsonistic Chip 6 (L);Mindforce;Pyro;6;62.7;0.2;600;0;4;15.0;27.8;1743.1;22.900;12250;145.400;74.00;2.22;300.00%;1.0;314;9.69;2.868;56.2;0;0;0;0;0;600;0;0;0;Yes;MF Amp;Synthetic Mind Essence; ;15.5;II;Pyro Kinetic (Hit);28;33;Pyro Kinetic (Dmg);28;33;Looted;14.1.3; ; 
Arsonistic Chip 6, Adjusted (L);Mindforce;Pyro; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;Yes;MF Amp;; ; ; ;; ; ;; ; ; ;14.4.2; ; 
Arsonistic Chip 7 (L);Mindforce;Pyro;7;64.9;0.2;700;0;5;12.0;40.5;2631.2; ;14300; ;84.00;2.52; ; ; ; ; ; ;0;0;0;0;0;700;0;0;0;Yes;MF Amp;Synthetic Mind Essence; ;11;II;Pyro Kinetic (Hit);70.5; ;Pyro Kinetic (Dmg);70.5; ;Looted;14.1.3; ; 
Arsonistic Chip 8 (L);Mindforce;Pyro;8;67.1;0.2;800;0;3;20.0;27.8;1865.4; ;16250; ;94.00;0.00; ; ; ; ; ;56.0;0;0;0;0;0;800;0;0;0;Yes;MF Amp;Synthetic Mind Essence; ;18.5;2;Pyro Kinetic (Hit);33; ;Pyro Kinetic (Dmg);38; ;Looted;14.1.3; ; 
Arsonistic Chip 9 (L);Mindforce;Pyro;9;42.2;0.2;900;0;3;20.0;31.3;1319.8; ;18300; ;104.00;3.12; ; ; ; ; ;55.8;0;0;0;0;0;900;0;0;0;Yes;MF Amp;Synthetic Mind Essence; ;20;II;Pyro Kinetic (Hit);34; ;Pyro Kinetic (Dmg);34; ;Looted;14.1; ; 
Arsonistic Chip 10 (L);Mindforce;Pyro;10;79.2;0.2;1000;0;3;20.0;34.8;2752.2; ;20100; ;114.00;0.00;400.00%; ; ; ; ;57.8;0;0;0;0;0;1000;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);36;41;Pyro Kinetic (Dmg);36;41;Looted;16.5.0;Planet Calypso; 
Arsonistic Chip, TWEN Edition;Mindforce;Pyro; ;70.0; ;1260; ;3;20.0;43.8;3064.9;36.450;22500;261.450;200.00; ; ;1.0;549;13.07;3.349;90.0;0;0;0;0;0;0;0;0;0; ;MF Amp;Synthetic Mind Essence; ; ; ;; ; ;; ; ;Event;;Planet Calypso; 
Asl Crash (L);Melee;Clubs; ;5.0;1.2;38;0;56;1.1;24.6;123.2; ;0; ;70.00;0.00; ; ; ; ; ;57.1;9;13;16;0;0;0;0;0;0;Yes; ;; ; ; ;One Handed Clubber (Hit);16; ;One Handed Clubber (Dmg);16; ;Crafted;Planet Toulan 2015.4;Planet Toulan; 
Asl Dash (L);Melee;Clubs; ;6.0;1.2;57; ;56;1.1;37.0;221.8;13.750;0;13.750;75.00;2.25;100.00%;1.0;530;12.83;2.881;57.1;15;20;22;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;One Handed Clubber (Hit);30; ;One Handed Clubber (Dmg);30; ;Crafted;15.1.2;Planet Toulan; 
Asl Smash (L);Melee;Clubs; ;7.0;1.2;71;0;56;1.1;46.1;322.4; ;0; ;80.00;2.40; ; ; ; ; ;57.5;19;27;25;0;0;0;0;0;0;Yes; ;; ; ; ;One Handed Clubber (Hit);42; ;Two Handed Clubber (Dmg);42; ;Crafted;15.1.2;Planet Toulan; 
Assassin R150;Rifle;BLP; ;56.1;2;63;0;53;1.1;38.7;2169.8;4.747;1100;15.747;13704.00;411.12;25000.00 PED;1.0;280027;13.91;2.781;49.9;0;0;6;57;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);34.1;37.5;Ranged BLP (Dmg);34.1;37.5;Looted;;Planet Calypso; 
Assassin R150 (L);Rifle;BLP; ;56.1;2;63;0;53;1.1;38.7;2169.8;4.511;1100;15.511;289.00;8.67; ;1.0;6215;13.70;2.823;52.9;0;0;6;57;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);34.1; ;Ranged BLP (Dmg);34.1; ;Looted;;Planet Calypso; 
Assassin R150, Adjusted (L);Rifle;BLP; ;63.8;1.7;68;0;52;1.2;41.0;2613.2;4.521;1200;16.521;1023.00;30.69; ;1.0;21949;14.32;2.861;55.6;0;0;9;59;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);34.1; ;Ranged BLP (Dmg);34.1; ;Looted;10.0.10;Planet Calypso; 
Assault Rifle (FA) (L);Rifle;BLP; ;82.5;3.6;2;0;34;1.8;0.8;65.0;0.081;41;0.491;0.14;0.0042; ;1.0;168;0.28;2.831;53.5;0;0;0;1;0;1;0;0;0;Yes;BLP Amp;Ammo (Low Grade); ; ; ;BLP Sniper (Hit);0; ;Ranged BLP (Dmg);0; ;TT HTT;;Hunt The THING; 
B.A.M.F. Marine Chainsaw (L);Melee;Longblades; ;9.0;1.5;34; ;37;1.6;14.6;131.1;8.166;0;8.166;294.00; ; ;1.0;3601;5.04;2.894;58.1;0;0;26;8;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);8; ;Swordsman (Dmg);8; ;Crafted;15.10.1;ROCKtropia; 
B.A.M.F. Rustic Chainsaw (L);Melee;Longblades; ;9.0;1.5;20; ;37;1.6;8.6;77.1;4.808;0;4.808;173.00; ; ;1.0;3599;2.96;2.891;57.9;0;0;15;5;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);4; ;Swordsman (Dmg);4; ;Crafted;15.10.1;ROCKtropia; 
B.A.M.F Bloody Chainsaw (L);Melee;Longblades; ;12.0;1.5;56;0;37;1.6;24.0;288.0;13.422;0;13.422;484.00; ; ;1.0;3607;8.28;2.900;58.5;0;0;44;12;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);16; ;Swordsman (Dmg);16; ;Crafted;15.10.1;ROCKtropia; 
B.A.M.F Cute Chainsaw (L);Melee;Longblades; ;8.0;1.5;12; ;37;1.6;5.1;41.1; ; ; ;104.00; ; ; ; ; ; ;57.8;0;0;9;3;0;0;0;0;0;Yes; ;; ; ; ;Swordsman (Hit);2; ;Swordsman (Dmg);2; ;Crafted;15.11.2;ROCKtropia; 
B.A.M.F Golden Chainsaw (L);Melee;Longblades; ;12.0;1.5;76;0;41;1.5;36.1;433.1; ;0; ;654.00;0.00; ; ; ; ; ;59.5;0;0;61;15;0;0;0;0;0;Yes;No;; ; ; ;Swordsman (Hit);30;35;Swordsman (Dmg);30;35;Crafted;15.11.3;ROCKtropia; 
B.A.M.F ZA1 (L);Rifle;BLP; ;37.4;4.6;11; ;40;1.5;5.1;190.6;0.479;221;2.689;5.00;0.15;140.00%;1.0;1013;1.79;2.843;54.4;0;0;3;8;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;3;Ranged BLP (Dmg);0;3;Looted;11.3.6;ROCKtropia; 
B.A.M.F ZA2 (L);Rifle;BLP; ;37.4;4.5;18;0;41;1.5;8.5;319.7;0.773;363;4.403;12.50;0.375;110.00%;1.0;1569;3.01;2.841;54.2;0;0;5;13;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);3;6;Ranged BLP (Dmg);3;6;Looted;;ROCKtropia; 
B.A.M.F ZA3 (L);Rifle;BLP; ;38.5;4.6;24;0;41;1.5;11.4;438.8;1.041;483;5.871;21.50;0.65;115.00%;1.0;2003;4.01;2.841;54.2;0;0;7;17;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);5;8;Ranged BLP (Dmg);5;8;Looted;11.8.3;ROCKtropia; 
B.A.M.F ZA7 (L);Rifle;BLP; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ;; ; ; ;; ; ;; ; ;Looted;15.10;ROCKtropia; 
B.A.M.F ZK1;Rifle;BLP; ;31.9;5;16;0;44;1.4;8.2;260.1; ;280; ;5.90;0.177; ; ; ; ; ;54.3;0;0;4;12;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;5;Ranged BLP (Dmg);0;5;Looted;;ROCKtropia; 
B.A.M.F ZK1 (L);Rifle;BLP; ;33.0;4.8;16;0;44;1.4;8.2;269.1;1.100;280;3.900;5.30;0.159; ;1.0;468;2.86;2.851;54.9;0;0;4;12;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;5;Ranged BLP (Dmg);0;5;Looted;11.0.0;ROCKtropia; 
B.A.M.F ZK2;Rifle;BLP; ;33.0;4.9;24;0;44;1.4;12.2;403.7; ;460; ;8.00;0.24; ; ; ; ; ;53.5;0;0;6;18;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);4.9;8;Ranged BLP (Dmg);4.9;8;Looted;11.0.8;ROCKtropia; 
B.A.M.F ZK2 (L);Rifle;BLP; ;34.1;4.3;24;0;45;1.3;12.5;426.6;1.270;460;5.870;8.40;0.252;2935.00%;1.0;642;4.40;2.842;54.2;0;0;6;18;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);4.9;8;Ranged BLP (Dmg);4.9;8;Looted;11.0.0;ROCKtropia; 
B.A.M.F ZK2 (L) Custom;Rifle;BLP; ;36.3;2.7;24;0;47;1.3;13.1;474.3;1.040;480;5.840;20.00;0.60; ;1.0;1866;4.57;2.856;55.3;0;0;6;0;0;18;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);4.2; ;Ranged BLP (Dmg);4.2; ;Looted;;ROCKtropia; 
B.A.M.F ZK3 (L);Rifle;BLP; ;33.0;4.4;31;0;45;1.3;16.2;533.2;1.386;620;7.586;11.50;0.345;123.00%;1.0;805;5.69;2.840;54.1;0;0;8;23;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);7;10;Ranged BLP (Dmg);7;10;Looted;11.0.0;ROCKtropia; 
B.A.M.F ZK4 (L);Rifle;BLP; ;34.1;4.6;36;0;45;1.3;18.8;639.9;1.540;730;8.840;18.40;0.552;125.00%;1.0;1159;6.63;2.830;53.4;0;0;9;27;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);9;13;Ranged BLP (Dmg);9;13;Looted;11.0.0;ROCKtropia; 
B.A.M.F ZK5 (L);Rifle;BLP; ;34.1; ;42;0;44;1.4;21.4;729.9; ;830; ;25.30;0.759; ; ; ; ; ;53.0;0;0;11;31;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);11;15;Ranged BLP (Dmg);11;15;Looted;;ROCKtropia; 
B.A.M.F ZK5 (L) Custom;Rifle;BLP; ;36.3; ;42;0;46;1.3;22.4;812.4;1.695;860;10.295;45.30;1.359; ;1.0;2593;7.89;2.835;53.8;0;0;0;0;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit); ; ;Ranged BLP (Dmg); ; ;Looted;11.1.3;ROCKtropia; 
B.A.M.F ZK6 (L);Rifle;BLP; ;34.1;4.6;49;0;44;1.4;25.0;851.6;2.180;990;12.080;46.00;1.38;104.00%;1.0;2047;8.86;2.819;52.6;0;0;13;36;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);14;19;Ranged BLP (Dmg);14;19;Looted;11.0.0;ROCKtropia; 
B.A.M.F ZK7;Rifle;BLP; ;34.1;4.5;57;0;43;1.4;28.4;968.1;2.679;1150;14.179;64.00;1.92; ;1.0;2318;10.16;2.794;50.9;0;0;0;0;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);16; ;Ranged BLP (Dmg);16; ;Event;12.1.4;ROCKtropia; 
B.A.M.F ZK7 (L);Rifle;BLP; ;35.2;4.3;57;0;44;1.4;29.1;1022.6;2.570;1150;14.070;68.00;2.04;555.00%;1.0;2567;10.32;2.816;52.4;0;0;16;41;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);16; ;Ranged BLP (Dmg);16; ;Looted;11.0.0;ROCKtropia; 
B.A.M.F ZK8 (L);Rifle;BLP; ;33.0;4.4;67;0;44;1.4;34.1;1126.9;2.741;1380;16.541;88.00;2.64;143.00%;1.0;3115;12.13;2.815;52.4;0;0;19;48;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);20;26;Ranged BLP (Dmg);20;26;Looted;11.0.0;ROCKtropia; 
B.A.M.F ZK9 (L);Rifle;BLP; ;33.0;4.3;74; ;44;1.4;37.7;1244.6;3.170;1510;18.270;121.00;3.63;121.00%;1.0;3703;13.40;2.815;52.4;0;0;21;53;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);25; ;Ranged BLP (Dmg);25; ;Looted;;ROCKtropia; 
B.A.M.F ZK10 (L);Rifle;BLP; ;33.0;4.5;113;0;44;1.4;57.6;1900.5;2.955;2500;27.955;214.00;6.42;129.00%;1.0;7025;20.50;2.809;52.0;0;0;34;79;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);45; ;Ranged BLP (Dmg);45; ;Looted;11.0.5;ROCKtropia; 
B.E. Imperium Carbine (L);Carbine;Plasma; ;42.2;5.9;9;0;44;1.4;4.6;193.6; ;150; ;30.00;0.90; ; ; ; ; ;57.3;0;0;0;0;0;9;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);2; ;Ranged Plasma (Dmg);2; ;Crafted;;Planet Cyrene; 
B.E. Pilot Pistol (L);Pistol;Laser; ;24.2;3;5;0;70;0.9;4.1;98.1; ;71; ;21.00;0.63; ; ; ; ; ;57.3;0;0;0;0;0;5;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);2; ;Ranged Laser (Dmg);2; ;Crafted;14.0.3;Planet Cyrene; 
B.E. Redstar Smasher (L);Melee;Clubs; ;5.0;10;12; ;27;2.2;3.8;18.8; ;0; ;120.00;3.60; ; ; ; ; ;57.3;0;0;0;12;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Two Handed Clubber (Hit);2; ;One Handed Clubber (Dmg);2; ;Crafted;14.1.1;Planet Cyrene; 
B.E. Zekkonian Claw (L);Melee;Power Fist; ;4.0;0.5;5; ;70;0.9;4.1;16.2; ; ; ;40.00;0.00; ; ; ; ; ;57.3;0;5;0;0;0;0;0;0;0;Yes; ;; ; ; ;Brawler (Hit);2;4;Brawler (Dmg);2;4;Crafted;14.7.2;Planet Cyrene; 
B.E. Zekkonian Longblade (L);Melee;Longblades; ;5.0;1.5;16;0;24;2.5;4.4;22.2; ;0; ;160.00;4.80; ; ; ; ; ;57.3;5;6;5;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);2; ;Swordsman (Dmg);2; ;Crafted;14.0.3;Planet Cyrene; 
B.E. Zekkonian Shortblade (L);Melee;Shortblades; ;4.0;3;5;0;63;1.0;3.6;14.6; ;0; ;50.00;1.50; ; ; ; ; ;57.3;5;0;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);2; ;Knifefighter (Dmg);2; ;Crafted;Planet Cyrene 2013.1.1;Planet Cyrene; 
B.E. Zekkonian Short Sword (L);Melee;Longblades; ;5.0;1.5;8;0;48;1.3;4.4;22.2; ;0; ;80.00;2.40; ; ; ; ; ;57.3;0;4;4;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);2; ;Swordsman (Dmg);2; ;Crafted;14.0.3;Planet Cyrene; 
Baringer SR33;Rifle;BLP; ;150.0;5.2;100; ;13;4.6;15.1;2258.8;2.300;2500;27.300;145.00;4.35; ;1.0;6116;5.91;2.546;35.1;0;0;0;0;10;80;0;10;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);33;38;Ranged BLP (Dmg);33;38;Looted;12.8.1;ROCKtropia; 
Baringer SR35;Rifle;BLP; ;150.0;5;87; ;13;4.6;13.1;1965.1;1.750;2000;21.750;70.00;2.10;12000.00 PED;1.0;3880;4.71;2.780;49.9;0;0;0;0;8;71;0;8;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);35;40;Ranged BLP (Dmg);35;40;Looted;12.8;ROCKtropia; 
Baringer SR36;Rifle;BLP; ;152.0;5;93; ;14;4.3;15.1;2292.4;2.750;2100;23.750;70.00;2.10; ;1.0;2470;5.54;2.721;46.0;0;0;0;0;9;75;0;9;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);36; ;Ranged BLP (Dmg);36; ;Looted;12.8.1;ROCKtropia; 
Baringer SR37;Rifle;BLP; ;150.0;3;99;0;15;4.0;17.2;2580.2;2.000;2300;25.000;80.00;2.40; ;1.0;3880;6.25;2.752;48.0;0;0;0;0;9;81;0;9;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);37; ;Ranged BLP (Dmg);37; ;Looted;12.8.1;ROCKtropia; 
Baringer SR47;Rifle;BLP; ;165.0;5.2;112; ;15;4.0;19.5;3210.9;2.200;2500;27.200;145.00;4.35; ;1.0;6394;6.80;2.862;55.7;0;0;0;0;10;92;0;10;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);47; ;Ranged BLP (Dmg);47; ;Looted;12.8.1;ROCKtropia; 
Baringer SR51;Rifle;BLP; ;160.0;5.5;122;0;16;3.8;22.6;3617.7;4.000;2500;29.000;145.00;4.35;2205.00 PED;1.0;3517;7.73;2.924;60.3;0;0;0;0;12;98;0;12;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);51;56;Ranged BLP (Dmg);51;56;Looted;12.8.1;ROCKtropia; 
Baringer SR60;Rifle;BLP; ;175.0;6;225; ;7;8.6;18.2;3192.7;30.000;2300;53.000;225.00;6.75; ;1.0;728;6.18;2.950;62.4;0;0;0;0;22;181;0;22;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);60;65;Ranged BLP (Dmg);60;65;Instance;12.8.2;ROCKtropia; 
BatSim Photonic R1 (L);Pistol;BLP; ;48.4;1.7;24; ;52;1.2;14.5;699.7;0.020;568;5.700;2.00;0.00; ;1.0;10000;4.94;2.926;60.5;0;0;0;2;0;22;0;0;0;Yes;BLP Amp;Weapon Cells; ; ; ;BLP Pistoleer (Hit);8;11;Ranged BLP (Dmg);8;11;BatSim;15.12.0;Planet Calypso; 
BatSim Photonic R2 (L);Pistol;BLP; ;48.4;1.7;48; ;52;1.2;28.9;1399.3;0.020;1138;11.400;2.00;0.00; ;1.0;10000;9.88;2.926;60.5;0;0;0;4;0;44;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);22;25;Ranged BLP (Dmg);22;25;BatSim;15.12.0;Planet Calypso; 
BatSim Photonic R3 (L);Pistol;BLP; ;48.4;1.7;72; ;52;1.2;43.4;2099.0;0.020;1708;17.100;2.00;0.06;3000.00%;1.0;9701;14.82;2.926;60.5;0;0;0;6;0;66;0;0;0;Yes;BLP Amp;Weapon Cells; ; ; ;BLP Pistoleer (Hit);40; ;Ranged BLP (Dmg);40; ;BatSim;15.12.0;Planet Calypso; 
BatSim Photonic R4 (L);Pistol;BLP; ;48.4;1.7;96; ;52;1.2;57.8;2798.7;0.020;2278;22.800;2.00;0.06; ;1.0;9701;19.76;2.926;60.5;0;0;0;8;0;88;0;0;0;Yes;BLP Amp;Weapon Cells; ; ; ;BLP Pistoleer (Hit);72;75;Ranged BLP (Dmg);72;75;BatSim;15.12.0;Planet Calypso; 
