Name;Class;Type;MF Level;Range;Weight;Damage;Impact Radius;Attacks;Reload;Dmg/sec;Power;Decay;Ammo;Cost;Max.TT;Min.TT;Markup;Eff.Markup;Total Uses;Cost/sec;Dmg/PEC;Efficiency;Stb;Cut;Imp;Pen;Shr;Brn;Cld;Acd;Elc;SIB;Amplifier;Ammo;Concentration;Cooldown;Cooldown Group;Hit Profession;Rec.;Maxed;Damage Profession;Rec.;Maxed;Source;Discovered;Found on;Personal effects
Mann MPH;Pistol;Laser; ;22.0;0.5;4;0;75;0.8;3.5;76.4;0.025;100;1.025;3.50;0.00; ;1.0;14000;1.28;2.712;45.3;0;0;0;0;0;4;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso; 
Mann MPH DLx;Pistol;Laser; ;27.5;0.8;8;0;55;1.1;5.1;140.2;0.030;200;2.030;6.50;0.195; ;1.0;21017;1.86;2.739;47.1;0;0;0;0;0;8;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso; 
Mann MPH DLxE;Pistol;Laser; ;33.0;1;12;0;40;1.5;5.6;183.5;0.520;500;5.520;34.00;1.02; ;1.0;6343;3.68;1.511;0.7;0;0;0;1;0;11;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso; 
Mann MPH DlxEFi;Pistol;Laser; ;33.0;1;24;0;40;1.5;11.1;367.0;0.520;600;6.520;40.00;1.20; ;1.0;7462;4.35;2.558;35.8;0;0;0;2;0;22;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso; 
Mann MPH DlxEGrd;Pistol;Laser; ;33.0;1.2;26;0;40;1.5;12.0;397.5;0.460;600;6.460;45.00;1.35; ;1.0;9490;4.31;2.797;50.8;0;0;0;2;0;24;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso; 
MANTA Bite 1 (L);Melee;Shortblades; ;4.0;0.7;60; ;56;1.1;38.9;155.7;14.370;0;14.370;390.00;11.70; ;1.0;2633;13.41;2.902; ;6;12;0;0;0;0;0;42;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);24;28;Knifefighter (Dmg);24;28;Looted;Planet Arkadia 2011.8;Planet Arkadia; 
MANTA Bite 2 (L);Melee;Shortblades; ;4.0;0.7;81;0;58;1.0;54.4;217.7;19.206;0;19.206;590.00;17.70; ;1.0;2980;18.57;2.931; ;8;16;0;0;0;0;0;57;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);41;45;Knifefighter (Dmg);41;45;Looted;12.4.1;Planet Arkadia; 
MANTA Chill 1 (L);Melee;Shortblades; ;4.0;0.7;41; ;50;1.2;23.7;95.0;9.860;0;9.860;300.00;9.00;2250.00%;1.0;2952;8.22;2.890;57.8;4;8;0;0;0;0;29;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);12;16;Knifefighter (Dmg);12;16;Looted;;Planet Arkadia; 
MANTA Chill 2 (L);Melee;Shortblades; ;4.0;0.7;70; ;51;1.2;41.4;165.4;16.633;0;16.633;500.00;15.00; ;1.0;2916;14.14;2.925;60.4;7;14;0;0;0;0;49;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);28;32;Knifefighter (Dmg);28;32;Looted;12.4.0;Planet Arkadia; 
MANTA Chill 3 (L);Melee;Shortblades; ;4.0;0.7;90; ;54;1.1;56.3;225.2;21.327;0;21.327;700.00;21.00; ;1.0;3184;19.19;2.933; ;9;18;0;0;0;0;63;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);45;49;Knifefighter (Dmg);45;49;Looted;12.4.1;Planet Arkadia; 
MANTA Flame 1 (L);Melee;Shortblades; ;4.0;0.7;54; ;54;1.1;33.8;135.1;12.951;0;12.951;360.00;10.80; ;1.0;2697;11.66;2.898; ;5;10;0;0;0;39;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);20;24;Knifefighter (Dmg);20;24;Looted;12.4.0;Planet Arkadia; 
MANTA Flame 2 (L);Melee;Shortblades; ;4.0;0.7;78; ;56;1.1;50.6;202.4;18.508;0;18.508;560.00;16.80; ;1.0;2935;17.27;2.929;60.7;8;16;0;0;0;54;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);37;41;Knifefighter (Dmg);37;41;Looted;12.3.0;Planet Arkadia; 
MANTA Flame 3 (L);Melee;Shortblades; ;4.0;0.7;94; ;58;1.0;63.2;252.6;22.244;0;22.244;760.00;22.80; ;1.0;3315;21.50;2.937; ;9;18;0;0;0;67;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);53;57;Knifefighter (Dmg);53;57;Looted;12.4.0;Planet Arkadia; 
MANTA K-1 (L);Melee;Shortblades; ;3.6;1;9; ;48;1.3;5.0;18.0;2.175;0;2.175;10.00;0.30; ;1.0;446;1.74;2.876;56.7;3;6;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);0;6;Knifefighter (Dmg);0;6;Crafted, Looted;11.10.2;Planet Arkadia; 
MANTA K-2 (L);Melee;Shortblades; ;3.6;1;24; ;51;1.2;14.2;51.0;5.784;0;5.784;30.00;0.90; ;1.0;504;4.92;2.884;57.3;8;16;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);6;10;Knifefighter (Dmg);6;10;Crafted, Looted;11.10.2;Planet Arkadia; 
MANTA K-3 (L);Melee;Shortblades; ;3.6;1;33; ;52;1.2;19.9;71.6;7.942;0;7.942;50.00;1.50; ;1.0;611;6.88;2.888;57.6;11;22;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);10;14;Knifefighter (Dmg);10;14;Crafted, Looted;11.10.2;Planet Arkadia; 
MANTA K-3 Smuggler;Melee;Shortblades; ;3.6;1;36; ;54;1.1;22.5;81.1;8.703;0;8.703;700.00;21.00; ;1.0;7802;7.83;2.875;56.7;12;24;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);11.4;15.4;Knifefighter (Dmg);11.4;15.4;Event, Looted;12.1.4;Planet Arkadia; 
MANTA K-4 (L);Melee;Shortblades; ;3.6;1;42; ;54;1.1;26.3;94.6;10.094;0;10.094;70.00;2.10; ;1.0;673;9.08;2.892;57.9;14;28;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);14;18;Knifefighter (Dmg);14;18;Crafted, Looted;11.10.2;Planet Arkadia; 
MANTA K-5 (L);Melee;Shortblades; ;3.6;1;48; ;57;1.1;31.7;114.1;11.520;0;11.520;90.00;2.70; ;1.0;758;10.94;2.896; ;16;32;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);18;22;Knifefighter (Dmg);18;22;Crafted, Looted;11.10.2;Planet Arkadia; 
MANTA K-5 Smuggler;Melee;Shortblades; ;3.6;0.8;54; ;59;1.0;36.9;132.9;13.024;0;13.024;1800.00;54.00; ;1.0;13407;12.81;2.882;57.2;18;36;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);22;26;Knifefighter (Dmg);22;26;Event, Looted;12.1.3;Planet Arkadia; 
MANTA K-TT (L);Melee;Shortblades; ;5.0;0.4;5; ;78;0.8;4.5;22.6;1.200;0;1.200;9.00;0.27;0.00%;1.0;728;1.56;2.896;58.2;30;1;0;0;0;1;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);0; ;Knifefighter (Dmg);0;0;TT Arkadia;15.0;Planet Arkadia; 
MANTA Strike 1 (L);Melee;Shortblades; ; ;0.7;48; ;51;1.2;28.4; ;11.528;0;11.528;330.00;9.90; ;1.0;2777;9.80;2.894; ;5;10;0;0;0;0;0;0;33;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);16;20;Knifefighter (Dmg);16;20;Looted;;Planet Arkadia; 
MANTA Strike 2 (L);Melee;Shortblades; ;4.0;0.7;74; ;54;1.1;46.3;185.1;17.571;0;17.571;530.00;15.90; ;1.0;2926;15.81;2.927; ;7;14;0;0;0;0;0;0;53;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);32;36;Knifefighter (Dmg);32;36;Looted;12.7.0;Planet Arkadia; 
MANTA Strike 3 (L);Melee;Shortblades; ; ;0.7;92; ;56;1.1;59.7; ;21.785;0;21.785;730.00;21.90; ;1.0;3251;20.33;2.935; ;9;18;0;0;0;0;0;0;65;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);49;53;Knifefighter (Dmg);49;53;Looted;12.3.1;Planet Arkadia; 
Manticore Deathbringer;Melee;Power Fist; ;3.0;0.5;15; ;55;1.1;9.6;28.7;4.650;0;4.650;28.00;0.84; ;1.0;585;4.26;2.242;19.7;0;0;8;0;0;0;0;0;7;No;Melee Amp;; ; ; ;Brawler (Hit);0;100;Brawler (Dmg);0;100;Looted;;Planet Calypso; 
Manticore Deathbringer, Mentor Edition;Melee;Power Fist; ;4.0;0.5;18; ;66;0.9;13.8;55.0;4.750;0;4.750;28.00;0.84; ;1.0;572;5.22;2.634;40.3;0;0;9;0;0;0;0;0;9;No;Melee Amp;; ; ; ;Brawler (Hit);0;100;Brawler (Dmg);0;100;Mentoring;;Planet Calypso; 
Manuari Stoikow Anti-Materiel Rifle, Prototype (L);Rifle;BLP; ;134.0;3.1;404; ;4;15.0;18.7;2508.3; ;900; ;21.00;0.63; ; ; ; ; ;0.0;0;0;41;363;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);7; ;Ranged BLP (Dmg);7; ;Looted;9.2;Planet Calypso; 
Manuari Stormer Anti-Materiel Rifle, Prototype (L);Rifle;BLP; ;131.0;3.1;303;0;5;12.0;17.5;2298.9; ;700; ;14.00;0.42; ; ; ; ; ;0.4;0;0;29;274;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);4; ;Ranged BLP (Dmg);4; ;Looted;9.2.1;Planet Calypso; 
Marber BGH Annihilator;Rifle;Plasma; ;135.0;6;270; ;20;3.0;62.6;8444.3;1.000;6200;63.000;100.00;0.00; ;1.0;10000;21.00;2.979;79.0;0;0;0;0;50;170;0;50;0;Yes;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);90;100;Ranged Plasma (Dmg);90;100;Looted;17.15.1; ; 
Marber Bravo-Type Plasma Annihilator;Rifle;Plasma; ;150.0;3;99;0;13;4.6;14.9;2236.2;0.900;2300;23.900;80.00;2.40; ;1.0;8623;5.18;2.879;57.0;0;0;0;0;9;81;0;9;0;No;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);0;100;Ranged Plasma (Dmg);0;100;Looted;;Planet Calypso; 
Marber Bravo-Type Plasma Annihilator, Adjusted;Rifle;Plasma; ;158.0;3;99; ;20;3.0;22.9;3623.7;0.900;2300;23.900;80.00;2.40;1000.00 PED;1.0;8623;7.97;2.879;57.0;0;0;0;0;9;81;0;9;0;Yes;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);52; ;Ranged Plasma (Dmg);52; ;Mission;15.9.1;Planet Calypso; 
Marber Bravo-Type Plasma Annihilator WOF Edition;Rifle;Plasma; ;154.0;3;99;0;15;4.0;17.2;2649.0;0.900;2300;23.900;80.00;2.40; ;1.0;8623;5.97;2.879;57.0;0;0;0;0;9;81;0;9;0;No;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit); ;100;Ranged Plasma (Dmg); ;100;Event;;Planet Calypso; 
Marber Echo-Type Plasma Annihilator;Rifle;Plasma; ;150.0;5;87; ;12;5.0;12.1;1814.0;1.510;2000;21.510;70.00;2.10; ;1.0;4497;4.30;2.811;52.2;0;0;0;0;8;71;0;8;0;No;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);0;100;Ranged Plasma (Dmg);0;100;Looted;;Planet Calypso; 
Marber Echo-Type Plasma Annihilator, SGA Edition;Rifle;Plasma; ;150.0;5;87;0;16;3.8;16.1;2418.6;1.500;2000;21.500;70.00;2.10; ;1.0;4527;5.73;2.812;52.2;0;0;0;0;8;71;0;8;0;No;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);0;100;Ranged Plasma (Dmg);0;100;Looted;10.2;Planet Calypso; 
Marber Echo-Type Plasma Annihilator Mentor Ed.;Rifle;Plasma; ;152.0;5;93; ;13;4.6;14.0;2128.6;1.510;2100;22.510;70.00;2.10; ;1.0;4497;4.88;2.871;56.5;0;0;0;9;0;75;0;9;0;No;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);0;100;Ranged Plasma (Dmg);0;100;Mentoring;;Planet Calypso; 
Marber Foxtrot-Type Plasma Annihilator;Rifle;Plasma; ;150.0;5.2;109; ;12;5.0;15.2;2272.6;1.340;2500;26.340;145.00;4.35;250.00 PED;1.0;10497;5.27;2.876;56.8;0;0;0;0;10;89;0;10;0;No;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);0;100;Ranged Plasma (Dmg);0;100;Looted;;Planet Calypso; 
Marber Foxtrot-Type Plasma Annihilator, Mentor Ed.;Rifle;Plasma; ;160.0;5.5;119;0;14;4.3;19.3;3087.7;4.000;2500;29.000;145.00;4.35;3500.00 PED;1.0;3517;6.77;2.852;55.0;0;0;0;0;11;97;0;11;0;No;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);0;100;Ranged Plasma (Dmg);0;100;Mentoring;;Planet Calypso; 
Marber Foxtrot-Type Plasma Annihilator, SGA Edition;Rifle;Plasma; ;165.0;5.2;109; ;12;5.0;15.2;2499.9;1.340;2500;26.340;145.00;4.35;300.00 PED;1.0;10497;5.27;2.876;56.8;0;0;0;0;10;89;0;10;0;No;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);0;100;Ranged Plasma (Dmg);0;100;Looted;;Planet Calypso; 
Marber Tango-Type Plasma Annihilator;Rifle;Plasma; ;175.0;6;225;0;5;12.0;13.0;2280.5;34.842;2300;57.842;225.00;6.75; ;1.0;627;4.82;2.703;44.8;0;0;0;0;22;181;0;22;0;No;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);0;100;Ranged Plasma (Dmg);0;100;Looted;;Planet Calypso; 
Marber Tango-Type Plasma Annihilator, SGA Edition;Rifle;Plasma; ;175.0;6;225; ;6;10.0;15.6;2736.6; ;2300; ;225.00;6.75; ; ; ; ; ;44.8;0;0;0;0;22;181;0;22;0;No;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);0;100;Electro Kinetic (Dmg);0;100;Looted;10.6.1;Planet Calypso; 
Marcato-9 Automatic Pistol (L);Pistol;Laser; ;27.5;2;9; ;53;1.1;5.5;151.9;0.445;171;2.155;11.00;0.33;154.00%;1.0;2398;1.90;2.903;58.7;0;0;0;1;0;8;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0; ;Ranged Laser (Dmg);0; ;Crafted;11.9.4;ROCKtropia; 
Marcato-9 RFZ Automatic Pistol (L);Pistol;Laser; ;27.5; ;20; ;54;1.1;12.5;344.0;0.921;387;4.791;24.00;0.72;230.00%;1.0;2528;4.31;2.901;58.6;0;0;0;2;0;18;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);4; ;Ranged Laser (Dmg);4; ;Crafted;11.9.4;ROCKtropia; 
Marcato-9 Steampunk Automatic Pistol (L);Pistol;Laser; ;30.8;3.5;30; ;55;1.1;19.1;588.7;1.494;570;7.194;41.00;1.23; ;1.0;2662;6.59;2.898;58.4;0;0;0;3;0;27;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);9; ;Ranged Laser (Dmg);9; ;Crafted;11.9.4;ROCKtropia; 
MarCorp Kallous-1 (L);Carbine;Laser; ;61.6;1.2;21; ;38;1.6;9.2;569.4;0.350;480;5.150;19.60;0.59;117.00%;1.0;5432;3.26;2.834;53.7;0;0;0;7;0;14;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);4;6;Ranged Laser (Dmg);4;6;Looted;Planet Calypso 2012.5.1;Planet Calypso; 
MarCorp Kallous-1, CDF Edition (L);Carbine;Laser; ;61.6;1.2;21; ;38;1.6;9.2;569.4;0.002;515;5.152;0.40;0.00; ;1.0;20000;3.26;2.833;53.6;0;0;0;7;0;14;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);3;4;Ranged Laser (Dmg);3;4;Daily Token Trader;;Planet Calypso; 
MarCorp Kallous-2 (L);Carbine;Laser; ;57.2;1.2;26; ;41;1.5;12.3;706.3;0.458;591;6.368;29.70;0.88; ;1.0;6293;4.35;2.838;54.0;0;0;0;8;0;16;0;0;2;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);6;8;Ranged Laser (Dmg);6;8;Looted;;Planet Calypso; 
MarCorp Kallous-2, CDF Edition (L);Carbine;Laser; ;57.2;1.2;26; ;41;1.5;12.3;706.3;0.002;637;6.372;0.40;0.00; ;1.0;20000;4.35;2.836;53.8;0;0;0;8;0;16;0;0;2;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);4;6;Ranged Laser (Dmg);4;6;Daily Token Trader;;Planet Calypso; 
MarCorp Kallous-3 (L);Carbine;Laser; ;64.9;1.2;33; ;38;1.6;14.5;942.7;0.560;751;8.070;37.00;1.11;128.00%;1.0;6409;5.11;2.842;54.3;0;0;0;10;0;20;0;0;3;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);8;10;Ranged Laser (Dmg);8;10;Looted;;Planet Calypso; 
MarCorp Kallous-3, CDF Edition (L);Carbine;Laser; ;64.9;1.2;33; ;38;1.6;14.5;942.7;0.002;807;8.072;0.40;0.00; ;1.0;20000;5.11;2.841;54.2;0;0;0;10;0;20;0;0;3;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);6;8;Ranged Laser (Dmg);6;8;Daily Token Trader;;Planet Calypso; 
MarCorp Kallous-4 (L);Carbine;Laser; ;77.0;1.2;42; ;35;1.7;17.0;1311.1;0.670;955;10.220;43.00;1.29; ;1.0;6226;5.96;2.856;55.3;0;0;0;14;0;28;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);10;13;Ranged Laser (Dmg);10;13;Looted;;Planet Calypso; 
MarCorp Kallous-4, CDF Edition (L);Carbine;Laser; ;77.0;1.2;42; ;35;1.7;17.0;1311.1;0.002;1022;10.222;0.40;0.00; ;1.0;20000;5.96;2.856;55.3;0;0;0;14;0;28;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);8;10;Ranged Laser (Dmg);8;10;Daily Token Trader;;Planet Calypso; 
MarCorp Kallous-5 (L);Carbine;Laser; ;53.9;1.2;30; ;61;1.0;21.2;1142.5;0.700;658;7.280;56.00;1.68;128.00%;1.0;7760;7.40;2.864;55.9;0;0;0;12;0;18;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);13;16;Ranged Laser (Dmg);13;16;Looted;;Planet Calypso; 
MarCorp Kallous-5, CDF Edition (L);Carbine;Laser; ;53.9;1.2;30; ;61;1.0;21.2;1142.5;0.002;728;7.282;0.40;0.00; ;1.0;20000;7.40;2.863;55.8;0;0;0;12;0;18;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);10;13;Ranged Laser (Dmg);10;13;Daily Token Trader;;Planet Calypso; 
MarCorp Kallous-5, E.L.M Edition (L);Carbine;Laser; ;53.9;1.2;30; ;61;1.0;21.2;1142.5;0.010;727;7.280;1.00; ;3000.00%;1.0;10000;7.40;2.864;55.9;0;0;0;12;0;18;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);13;16;Ranged Laser (Dmg);13;16;Looted;;Planet Calypso; 
MarCorp Kallous-5, MM Edition (L);Carbine;Laser; ;53.9;1.2;30;0;61;1.0;21.2;1142.5;0.010;727;7.280;1.00;0.03; ;1.0;9701;7.40;2.864; ;0;0;0;12;0;18;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);13;16;Ranged Laser (Dmg);13;16;Looted;12.10.1;Planet Calypso; 
MarCorp Kallous-5, RX Edition (L);Carbine;Laser; ;53.9;1.2;30;0;61;1.0;21.2;1142.5;0.010;727;7.280;1.00; ; ;1.0;10000;7.40;2.864;55.9;0;0;0;12;0;18;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);13;16;Ranged Laser (Dmg);13;16;Looted;;Planet Calypso; 
MarCorp Kallous-6 (L);Carbine;Laser; ;52.8;1.2;33; ;64;0.9;24.5;1291.7;0.720;731;8.030;67.00;2.01;130.00%;1.0;9027;8.57;2.856;55.3;0;0;0;12;0;21;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16;20;Ranged Laser (Dmg);16;20;Looted;Planet Calypso 2012.5.1;Planet Calypso; 
MarCorp Kallous-6, CDF Edition (L);Carbine;Laser; ;52.8;1.2;33; ;64;0.9;24.5;1291.7;0.002;803;8.032;0.40;0.00; ;1.0;20000;8.57;2.855;55.3;0;0;0;12;0;21;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);13;16;Ranged Laser (Dmg);13;16;Daily Token Trader;;Planet Calypso; 
MarCorp Kallous-7;Carbine;Laser; ;73.7;1.2;53; ;61;1.0;37.4;2760.0;0.990;1181;12.800;64.60;1.938;14000.00 PED;1.0;6330;13.01;2.878;56.9;0;0;0;18;0;35;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);35; ;Ranged Laser (Dmg);35; ;Looted;14.2.1;Planet Calypso; 
MarCorp Kallous-7 (L);Carbine;Laser; ;73.7;1.2;53; ;61;1.0;37.4;2760.0;0.990;1181;12.800;64.60;1.938; ;1.0;6330;13.01;2.878;56.9;0;0;0;18;0;35;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);30;35;Ranged Laser (Dmg);30;35;Looted;Planet Calypso 2012.5;Planet Calypso; 
MarCorp Kallous-7, CDF Edition (L);Carbine;Laser; ;73.7;1.2;53; ;61;1.0;37.4;2760.0;0.003;1280;12.803;0.60;0.00; ;1.0;20000;13.02;2.877;56.8;0;0;0;18;0;35;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);25;30;Ranged Laser (Dmg);25;30;Daily Token Trader;;Planet Calypso; 
Marked Combat Knife (L);Melee;Shortblades; ;4.0;2.8;48; ;56;1.1;31.1;124.5;11.770;0;11.770;750.00;22.50; ;1.0;6181;10.99;2.834;53.2;10;38;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);23; ;Knifefighter (Dmg);23; ;Looted;;Planet Cyrene; 
Marked Flamethrower (L);Flamethrower;BLP; ;16.5;2.7;45;0;56;1.1;29.2;481.6;2.000;900;11.000;150.00;4.50;115.00%;1.0;7275;10.27;2.843;54.4;0;0;0;0;0;45;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);21; ;Ranged BLP (Dmg);21; ;Looted;;Planet Cyrene; 
Marked HK 1675 (L);Carbine;Laser; ;66.6;2.1;64; ;46;1.3;34.1;2271.1; ;1330; ;150.00; ; ; ; ; ; ;53.6;0;0;46;18;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);28; ;Ranged Laser (Dmg);28; ;Looted;14.6.1.1;Planet Cyrene; 
Marked Psy-Sword (L);Melee;Longblades; ;5.0;2.2;91;0;33;1.8;34.8;173.9; ;0; ;1250.00; ; ; ; ; ; ;53.3;75;16;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);35; ;Swordsman (Dmg);35; ;Looted;Planet Cyrene 2014.1;Planet Cyrene; 
Marked Scorpion (L);Pistol;Laser; ;37.4;2.9;56; ;56;1.1;36.3;1358.6; ;1117; ;125.00; ; ; ; ; ; ;61.0;0;0;18;38;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);28;31;Ranged Laser (Dmg);28;31;Looted;Planet Cyrene 2014.1;Planet Cyrene; 
Mar-Lighter Davidov;Carbine;Laser; ;71.5;4.5;33; ;36;1.7;13.8;983.9;0.440;800;8.440;60.00;1.80; ;1.0;13228;5.06;2.717;45.7;0;0;0;3;0;30;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso; 
Mar-Peeker Davidov;Carbine;Laser; ;66.0;3.5;16; ;27;2.2;5.0;330.3;0.060;400;4.060;25.00;0.75; ;1.0;40417;1.83;2.739;47.1;0;0;0;1;0;15;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso; 
Mar-Spark Davidov;Carbine;Laser; ;71.5;3.9;30; ;36;1.7;12.5;894.5;0.470;700;7.470;45.00;1.35; ;1.0;9288;4.48;2.791;50.7;0;0;0;3;0;27;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso; 
Master Guards Spiked Club;Melee;Clubs; ;9.0;4.9;200; ;22;2.7;51.0;458.7;48.200;0;48.200;880.00;26.40; ;1.0;1771;17.67;2.884;57.3;60;0;140;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;One Handed Clubber (Hit);54;59;One Handed Clubber (Dmg);54;59;Looted;Planet Calypso 2013.2.1;Planet Calypso; 
Master Guards Spiked Club (L);Melee;Clubs; ;9.0;4.9;200; ;22;2.7;51.0;458.7; ;0; ;274.00; ; ; ; ; ; ;57.3;60;0;140;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;One Handed Clubber (Hit);49; ;One Handed Clubber (Dmg);49; ;Looted;Planet Calypso 2013.2;Planet Calypso; 
Mature Argonaut's Claws (L);Melee;Power Fist; ;6.0;1.7;52; ;61;1.0;36.7;220.5;12.350;0;12.350;155.00;4.65; ;1.0;1218;12.56;2.926;60.5;0;13;39;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Brawler (Hit);23; ;Brawler (Dmg);23; ;Looted;12.3.0;Planet Calypso; 
Mawlood Graduate (L);Rifle;Laser; ;33.6;1.5;14; ;48;1.3;7.8;261.5;0.060;302;3.080;7.00;0.0004;200.00%;1.0;11666;2.46;3.159;79.5;0;0;0;2;0;12;0;0;0;Yes;Energy Amp;Universal Ammo; ; ; ;Laser Sniper (Hit);7;10;Ranged Laser (Dmg);7;10;Looted;17.23.0;Planet Toulan; 
Mawlood Recruit Eagle (L);Carbine;Laser; ;44.0;1.3;3; ;55;1.1;1.9;84.1;0.008;73;0.738;0.09;0.0027;1111.11%;1.0;1092;0.68;2.825;53.1;0;0;0;1;0;2;0;0;0;Yes; ;Weapon Cells; ; ; ;Laser Sniper (Hit);0;0.3;Ranged Laser (Dmg);0;0.3;Looted;;Planet Toulan; 
