Name;Class;Type;MF Level;Range;Weight;Damage;Impact Radius;Attacks;Reload;Dmg/sec;Power;Decay;Ammo;Cost;Max.TT;Min.TT;Markup;Eff.Markup;Total Uses;Cost/sec;Dmg/PEC;Efficiency;Stb;Cut;Imp;Pen;Shr;Brn;Cld;Acd;Elc;SIB;Amplifier;Ammo;Concentration;Cooldown;Cooldown Group;Hit Profession;Rec.;Maxed;Damage Profession;Rec.;Maxed;Source;Discovered;Found on;Personal effects
Herman ARK-40 Smuggler;Rifle;BLP; ;65.0;2;85; ;51;1.2;50.2;3263.9;5.026;1595;20.976;5100.00;153.00; ;1.0;98429;17.83;2.816; ;0;0;17;68;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);38;43;Ranged BLP (Dmg);38;43;Event, Looted;12.1.3;Planet Arkadia; 
Herman ARK-41 (L);Rifle;BLP; ; ;1.6;77; ;49;1.2;43.7; ;1.550;1700;18.550;325.00;9.75; ;1.0;20339;15.15;2.885; ;0;0;24;53;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);40;45;Ranged BLP (Dmg);40;45;Crafted;;Planet Arkadia; 
Herman ARK-46 (L);Rifle;BLP; ;60.0;1.7;80; ;47;1.3;43.6;2613.2;4.035;1535;19.385;340.00;10.20;126.00%;1.0;8174;15.18;2.868;56.2;0;0;16;64;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);46;51;Ranged BLP (Dmg);46;51;Crafted;11.10.2;Planet Arkadia; 
Herman ARK-50 Arctic (L);Rifle;BLP; ;60.0;1.8;94; ;47;1.3;51.2;3070.5;4.586;1815;22.736;395.00;11.85;155.00%;1.0;8355;17.81;2.873;56.6;0;0;19;75;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);50;55;Ranged BLP (Dmg);50;55;Crafted;11.10.2;Planet Arkadia; 
Herman ARK-54 Desert (L);Rifle;BLP; ;70.0;1.8;90; ;47;1.3;49.0;3429.8;4.625;1715;21.775;380.00;11.40;145.00%;1.0;7970;17.06;2.873;56.5;0;0;18;72;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);54;59;Ranged BLP (Dmg);54;59;Crafted;12.4.1;Planet Arkadia; 
Herman ARK-55 Jungle (L);Rifle;BLP; ;50.0;1.6;84; ;56;1.1;54.5;2724.4;1.700;1840;20.100;400.00;12.00; ;1.0;22824;18.76;2.904; ;0;0;18;66;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);55;60;Ranged BLP (Dmg);55;60;Crafted;14.1.3;Planet Arkadia; 
Herman ARK-60 Jungle (L);Rifle;BLP; ;50.0;1.8;82; ;56;1.1;53.2;2659.5;4.638;1520;19.838;410.00;12.30; ;1.0;8575;18.52;2.873;56.5;0;0;16;66;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);60;65;Ranged BLP (Dmg);60;65;Crafted;11.10.4;Planet Arkadia; 
Herman ARK-65 (L);Rifle;BLP; ;60.0;1.8;100;0;48;1.3;55.6;3336.0;5.242;1895;24.192;440.00;13.20;125.00%;1.0;8142;19.35;2.873;56.5;0;0;20;80;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);65;70;Ranged BLP (Dmg);65;70;Crafted;12.3.1;Planet Arkadia; 
Herman ARK-70 Desert (L);Rifle;BLP; ;70.0;1.9;105; ;48;1.3;58.4;4086.6;5.819;1955;25.369;480.00;14.40; ;1.0;8002;20.30;2.877;56.8;0;0;21;84;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);70;75;Ranged BLP (Dmg);70;75;Crafted;12.3.1;Planet Arkadia; 
Herman ARK-75 Arctic (L);Rifle;BLP; ;60.0;1.9;110; ;48;1.3;61.2;3669.6;5.770;2080;26.570;495.00;14.85; ;1.0;8322;21.26;2.877;56.9;0;0;22;88;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);75;80;Ranged BLP (Dmg);75;80;Crafted;Planet Arkadia 2011.8;Planet Arkadia; 
Herman ARK-77 Jungle (L);Rifle;BLP; ;50.0;1.9;96; ;57;1.1;63.4;3169.2;5.845;1735;23.195;510.00;15.30; ;1.0;8464;22.04;2.876;56.8;0;0;19;77;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);77;82;Ranged BLP (Dmg);77;82;Crafted;12.3.1;Planet Arkadia; 
Herman ARK-100 Prototype (L);Rifle;BLP; ;84.0;1.5;58; ;30;2.0;20.2;1693.0;0.693;1317;13.863;200.00;6.00;100.00%;1.0;27995;6.93;2.908;59.1;0;0;40;18;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);13;18;Ranged BLP (Dmg);13;18;Arkoin Broker;Planet Arkadia 2013.1;Planet Arkadia; 
Herman ARK-300 Prototype (L);Rifle;BLP; ;92.0;1.7;84; ;26;2.3;25.3;2327.4;1.007;1907;20.077;300.00;9.00;100.00%;1.0;28898;8.70;2.908;59.1;0;0;56;28;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);18;23;Ranged BLP (Dmg);18;23;Arkoin Broker;Planet Arkadia 2013.1;Planet Arkadia; 
Herman ARK-500 Prototype (L);Rifle;BLP; ;99.0;1.9;120; ;22;2.7;30.6;3027.4;1.431;2725;28.681;400.00;12.00;130.00%;1.0;27114;10.52;2.908;59.1;0;0;80;40;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);23;28;Ranged BLP (Dmg);23;28;Arkoin Broker;14.1;Planet Arkadia; 
Herman ARK-R;Rifle;BLP; ;55.0;1.4;7; ;46;1.3;3.7;205.1;0.100;165;1.750;2.50;0.075;300.00 PED;1.0;2425;1.34;2.780;49.9;0;0;1;6;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;5;Ranged BLP (Dmg);0;5;Old Time TT Arkadia;12.8;Planet Arkadia; 
Herman ASI-0 (L);Pistol;BLP; ;30.0;1;8; ;48;1.3;4.4;133.4;0.106;185;1.956;5.00;0.15;120.00%;1.0;4576;1.56;2.843;54.3;0;0;2;6;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;5;Ranged BLP (Dmg);0;5;Crafted;11.10.2;Planet Arkadia; 
Herman ASI-5 Arctic (L);Pistol;BLP; ;35.0; ;18; ;49;1.2;10.2;357.6;0.350;400;4.350;30.00;0.90; ;1.0;8315;3.55;2.876;56.7;0;0;3;15;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);5; ;Ranged BLP (Dmg);5; ;Crafted;14.1.3;Planet Arkadia; 
Herman ASI-7 Arctic (L);Pistol;BLP; ;30.0;1.1;24; ;48;1.3;13.3;400.3;0.370;545;5.820;40.00;1.20;115.00%;1.0;10487;4.66;2.866;56.0;0;0;4;20;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);7;12;Ranged BLP (Dmg);7;12;Crafted;11.10.2;Planet Arkadia; 
Herman ASI-7 Arctic MK.I (L);Pistol;BLP; ;30.0;1.1;24; ;48;1.3;13.3;400.3; ;545; ;40.00;1.20; ; ; ; ; ;56.0;0;0;4;20;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);7;12;Ranged BLP (Dmg);7;12;A.N.U.B.I.S.;15.9.0;Planet Arkadia;Increased Critical Damage 10%
Herman ASI-7 Desert (L);Pistol;BLP; ;35.0;1.1;24; ;48;1.3;13.3;467.0;0.379;545;5.829;35.00;1.05; ;1.0;8958;4.66;2.862;55.7;0;0;4;20;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);7;12;Ranged BLP (Dmg);7;12;Crafted, Looted;11.10.2;Planet Arkadia; 
Herman ASI-7 Desert MK.I (L);Pistol;BLP; ;35.0;1.1;24; ;48;1.3;13.3;467.0; ;545; ;35.00;1.05; ; ; ; ; ;55.7;0;0;4;20;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);7;12;Ranged BLP (Dmg);7;12;A.N.U.B.I.S.;15.9.0;Planet Arkadia;Skill Gain - BLP Weapons 10%
Herman ASI-7 Jungle (L);Pistol;BLP; ;25.0;1.1;20; ;57;1.1;13.2;330.1;0.415;445;4.865;50.00;1.50; ;1.0;11687;4.62;2.857;55.4;0;0;4;16;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);7;12;Ranged BLP (Dmg);7;12;Crafted, Looted;11.10.2;Planet Arkadia; 
Herman ASI-7 Jungle MK.I (L);Pistol;BLP; ;25.0;1.1;20; ;57;1.1;13.2;330.1;0.415;445;4.865;50.00;1.50; ;1.0;11687;4.62;2.857;55.4;0;0;4;16;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);7;12;Ranged BLP (Dmg);7;12;A.N.U.B.I.S.;15.9.0;Planet Arkadia;Focused Blow +1.0%
Herman ASI-10 Smuggler;Pistol;BLP; ;33.0; ;23; ;52;1.2;13.9;457.2; ;515; ;600.00;18.00; ; ; ; ; ;52.3;0;0;4;19;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);6.2; ;Ranged BLP (Dmg);6.2; ;Event;12.1.3;Planet Arkadia; 
Herman ASI-11 (L);Pistol;BLP; ;30.0;1.1;33; ;50;1.2;19.1;573.4;0.709;730;8.009;65.00;1.95; ;1.0;8893;6.67;2.864;55.8;0;0;6;27;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);11;16;Ranged BLP (Dmg);11;16;Crafted;11.10.2;Planet Arkadia; 
Herman ASI-16 Arctic (L);Pistol;BLP; ;35.0; ;41; ;49;1.2;23.3;814.5;0.840;901;9.850;80.00;2.40; ;1.0;9239;8.04;2.893;58.0;0;0;11;30;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);16; ;Ranged BLP (Dmg);16; ;Crafted;14.1.1;Planet Arkadia; 
Herman ASI-20 Smuggler;Pistol;BLP; ;33.0;1.4;47; ;54;1.1;29.4;970.2;1.241;1035;11.591;1600.00;48.00; ;1.0;125061;10.43;2.818;52.6;0;0;9;38;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);16.5;21.5;Ranged BLP (Dmg);16.5;21.5;Event;12.1.3;Planet Arkadia; 
Herman ASI-21 Arctic (L);Pistol;BLP; ;30.0;1.2;51; ;50;1.2;29.5;886.1;1.002;1135;12.352;95.00;2.85; ;1.0;9197;10.29;2.870;56.3;0;0;9;42;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);21;26;Ranged BLP (Dmg);21;26;Crafted;11.10.2;Planet Arkadia; 
Herman ASI-21 Arctic MK.I (L);Pistol;BLP; ;30.0;1.2;51;0;50;1.2;29.5;886.1; ;1135; ;95.00;2.85; ; ; ; ; ;56.3;0;0;9;42;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);21; ;Ranged BLP (Dmg);21; ;A.N.U.B.I.S.;15.10;Planet Arkadia;Increased Critical Damage 10%
Herman ASI-21 Desert (L);Pistol;BLP; ;35.0;1.2;50; ;50;1.2;29.0;1013.5;1.019;1110;12.119;90.00;2.70;118.00%;1.0;8568;10.10;2.867;56.1;0;0;8;42;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);21;26;Ranged BLP (Dmg);21;26;Crafted, Looted;11.10.2;Planet Arkadia; 
Herman ASI-21 Desert MK.I (L);Pistol;BLP; ;35.0;1.2;50;0;50;1.2;29.0;1013.5; ;1110; ;90.00;2.70; ; ; ; ; ;56.1;0;0;8;42;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);21; ;Ranged BLP (Dmg);21; ;A.N.U.B.I.S.;15.11.3;Planet Arkadia;Skill Gain - BLP Weapons 10%
Herman ASI-21 Jungle (L);Pistol;BLP; ;25.0;1.2;44; ;58;1.0;29.6;739.0;1.038;965;10.688;105.00;3.15;150.00%;1.0;9813;10.33;2.861;55.7;0;0;8;36;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);21;26;Ranged BLP (Dmg);21;26;Crafted, Looted;11.10.2;Planet Arkadia; 
Herman ASI-21 Jungle MK.I (L);Pistol;BLP; ;25.0;1.2;44;0;58;1.0;29.6;739.0; ;965; ;105.00;3.15; ; ; ; ; ;55.7;0;0;8;36;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);21; ;Ranged BLP (Dmg);21; ;A.N.U.B.I.S.;15.10.4;Planet Arkadia;Focused Blow +1.0%
Herman ASI-24 (L);Pistol;BLP; ;30.0;1.2;55; ;51;1.2;32.5;974.7;1.329;1200;13.329;120.00;3.60;159.00%;1.0;8759;11.33;2.868;56.2;0;0;10;45;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);24;29;Ranged BLP (Dmg);24;29;Crafted, Looted;11.10.2;Planet Arkadia; 
Herman ASI-27 Arctic (L);Pistol;BLP; ;35.0; ;63; ;47;1.3;34.3;1200.4;1.300;1380;15.100;130.00;3.90; ;1.0;9700;11.83;2.900; ;0;0;17;46;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);27; ;Ranged BLP (Dmg);27; ;Crafted;14.1.3;Planet Arkadia; 
Herman ASI-30 Smuggler;Pistol;BLP; ;33.0;1.5;62; ;54;1.1;38.8;1279.8;1.921;1335;15.271;3000.00;90.00; ;1.0;151484;13.74;2.822;52.8;0;0;11;51;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);35; ;Ranged BLP (Dmg);35; ;Looted;;Planet Arkadia; 
Herman ASI-32 Desert (L);Pistol;BLP; ;35.0;1.3;66; ;51;1.2;39.0;1364.6;1.639;1435;15.989;145.00;4.35;120.00%;1.0;8582;13.59;2.869;56.2;0;0;12;54;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);32;37;Ranged BLP (Dmg);32;37;Crafted;11.10.2;Planet Arkadia; 
Herman ASI-32 Desert MK.I (L);Pistol;BLP; ;35.0;1.3;66;0;51;1.2;39.0;1364.6; ;1435; ;145.00;4.35; ; ; ; ; ;56.2;0;0;12;54;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);32; ;Ranged BLP (Dmg);32; ;A.N.U.B.I.S.;15.13.1;Planet Arkadia;Skill Gain - BLP Weapons 10%
Herman ASI-33 Arctic (L);Pistol;BLP; ;30.0;1.3;67; ;51;1.2;39.6;1187.4;1.621;1460;16.221;150.00;4.50; ;1.0;8976;13.79;2.871;56.4;0;0;12;55;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);33;38;Ranged BLP (Dmg);33;38;Crafted, Looted;11.10.2;Planet Arkadia; 
Herman ASI-33 Arctic MK.I (L);Pistol;BLP; ;30.0;1.3;67;0;51;1.2;39.6;1187.4; ;1460; ;150.00;4.50; ; ; ; ; ;56.4;0;0;12;55;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);33; ;Ranged BLP (Dmg);33; ;A.N.U.B.I.S.;15.13.1;Planet Arkadia;Increased Critical Damage 10%
Herman ASI-33 Jungle (L);Pistol;BLP; ;25.0;1.3;58; ;59;1.0;39.6;991.0;1.656;1240;14.056;160.00;4.80; ;1.0;9372;13.82;2.868;56.2;0;0;11;47;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);33;38;Ranged BLP (Dmg);33;38;Crafted;11.10.2;Planet Arkadia; 
Herman ASI-33 Jungle MK.I (L);Pistol;BLP; ;25.0;1.3;58;0;59;1.0;39.6;991.0; ;1240; ;160.00;4.80; ; ; ; ; ;56.2;0;0;11;47;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);33; ;Ranged BLP (Dmg);33; ;A.N.U.B.I.S.;15.13.1;Planet Arkadia;Focused Blow +1.0%
Herman ASI-37 (L);Pistol;BLP; ;30.0; ;71; ;51;1.2;41.9;1258.3;1.949;1525;17.199;175.00;5.25; ;1.0;8710;14.62;2.869;56.2;0;0;13;58;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);37;42;Ranged BLP (Dmg);37;42;Crafted, Looted;11.10.2;Planet Arkadia; 
Herman ASI-40 Smuggler;Pistol;BLP; ;33.0;1.6;72; ;56;1.1;46.7;1541.2;2.561;1515;17.711;4800.00;144.00; ;1.0;181804;16.53;2.825;53.1;0;0;14;58;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);45;50;Ranged BLP (Dmg);45;50;Looted;14.2.1;Planet Arkadia; 
Herman ASI-42 Desert (L);Pistol;BLP; ;35.0;1.4;77; ;51;1.2;45.5;1592.1;2.259;1635;18.609;200.00;6.00; ;1.0;8588;15.82;2.876;56.7;0;0;14;63;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);42;47;Ranged BLP (Dmg);42;47;Crafted, Looted;11.10.2;Planet Arkadia; 
Herman ASI-44 Arctic (L);Pistol;BLP; ;30.0;1.4;79; ;51;1.2;46.7;1400.1;2.243;1685;19.093;205.00;6.15; ;1.0;8866;16.23;2.876;56.7;0;0;15;64;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);44;49;Ranged BLP (Dmg);44;49;Crafted, Looted;11.10.2;Planet Arkadia; 
Herman ASI-44 Jungle (L);Pistol;BLP; ;25.0;1.4;69; ;60;1.0;48.0;1198.9;2.277;1440;16.677;215.00;6.45;150.00%;1.0;9159;16.68;2.876;56.7;0;0;13;56;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);44;49;Ranged BLP (Dmg);44;49;Crafted, Looted;11.10.2;Planet Arkadia; 
Herman ASI-48 Desert (L);Pistol;BLP; ;35.0; ;83; ;52;1.2;50.0;1749.8;1.700;1840;20.100;210.00;6.30; ;1.0;11983;17.42;2.870;56.3;0;0;22;61;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);48; ;Ranged BLP (Dmg);48; ;Crafted;14.1.3;Planet Arkadia; 
Herman ASI-50 Smuggler;Pistol;BLP; ;33.0;1.7;91; ;57;1.1;60.1;1982.7;3.261;1910;22.361;7000.00;210.00; ;1.0;208219;21.24;2.828;53.3;0;0;17;74;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);73; ;Ranged BLP (Dmg);73; ;Looted;14.1.3;Planet Arkadia; 
Herman ASI-53 Desert (L);Pistol;BLP; ;40.0;1.4;90; ;51;1.2;53.2;2126.7;1.850;1975;21.600;215.00;6.45; ;1.0;11273;18.36;2.896;58.2;0;0;23;67;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);53; ;Ranged BLP (Dmg);53; ;Crafted;14.1.3;Planet Arkadia; 
Herman ASI-58 Desert (L);Pistol;BLP; ;40.0; ;92; ;52;1.2;55.4;2216.6;1.850;2030;22.150;220.00;6.60; ;1.0;11536;19.20;2.887;57.5;0;0;24;68;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);58; ;Ranged BLP (Dmg);58; ;Crafted;14.1.2;Planet Arkadia; 
Herman ASI-63 (L);Pistol;BLP; ;30.0;1.4;90; ;52;1.2;54.2;1626.3;2.569;1920;21.769;230.00;6.90; ;1.0;8685;18.87;2.873;56.6;0;0;16;74;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);63;68;Ranged BLP (Dmg);63;68;Crafted, Looted;11.10.2;Planet Arkadia; 
Herman ASI-70 Desert (L);Pistol;BLP; ;35.0;1.5;96; ;52;1.2;57.8;2023.8;2.879;2025;23.129;255.00;7.65; ;1.0;8592;20.05;2.885;57.4;0;0;0;79;0;17;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);70;75;Ranged BLP (Dmg);70;75;Crafted, Looted;12.3.1;Planet Arkadia; 
Herman ASI-72 Arctic (L);Pistol;BLP; ;30.0;1.5;98; ;52;1.2;59.0;1770.9;2.885;2070;23.585;260.00;7.80; ;1.0;8742;20.44;2.888;57.6;0;0;18;80;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);72;77;Ranged BLP (Dmg);72;77;Crafted, Looted;11.10.2;Planet Arkadia; 
Herman ASI-72 Jungle (L);Pistol;BLP; ;25.0;1.5;85; ;61;1.0;60.1;1501.5;2.899;1760;20.499;270.00;8.10; ;1.0;9035;20.84;2.882;57.2;0;0;16;69;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);72;77;Ranged BLP (Dmg);72;77;Crafted, Looted;12.3.1;Planet Arkadia; 
Herman ASI-R;Pistol;BLP; ;38.5;1;5; ;80;0.8;4.6;178.4;0.100;115;1.250;4.00;0.119;66.00 PED;1.0;3881;1.67;2.780;49.9;0;0;3;2;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;5;Ranged BLP (Dmg);0;5;Old Time TT Arkadia;12.8;Planet Arkadia; 
Herman ASI TEN Edition;Pistol;BLP; ;36.3;1.3;76; ;54;1.1;47.5;1725.6;2.117;1600;18.117;190.00;5.70;14995.00 PED;1.0;8706;16.31;2.915;59.7;0;0;15;61;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);37;42;Ranged BLP (Dmg);37;42;Looted;Planet Calypso 2013.1.1;Planet Arkadia; 
Herman ASI Trainer (L);Pistol;BLP; ;30.0;1;2; ;48;1.3;1.1;33.4;0.003;16;0.163;0.75;0.045; ;1.0;23500;0.13;8.528;61.5;0;0;1;1;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;1;Ranged BLP (Dmg);0;1;Mission;Planet Arkadia 2012.1;Planet Arkadia; 
Herman ASI Trainer MkI (L);Pistol;BLP; ;30.0;1;2; ;48;1.3;1.1;33.4;0.003;20;0.203;0.75;0.02; ;1.0;26072;0.16;6.854;61.5;0;0;1;1;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;1;Ranged BLP (Dmg);0;1;Mission;15.10;Planet Arkadia; 
Herman CAP-0 (L);Pistol;Laser; ;30.0;1;8; ;46;1.3;4.3;127.9;0.106;185;1.956;5.00;0.15; ;1.0;4576;1.50;2.843;54.3;0;0;0;2;0;6;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;5;Ranged Laser (Dmg);0;5;Crafted;;Planet Arkadia; 
Herman CAP-4 Desert (L);Pistol;Laser; ;35.0;1.4;14; ;49;1.2;7.9;278.1;0.220;316;3.380;20.00;0.60; ;1.0;8819;2.76;2.879;57.0;0;0;0;4;0;10;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);4;9;Ranged Laser (Dmg);4;9;Crafted;14.1.3;Planet Arkadia; 
Herman CAP-7 Arctic (L);Pistol;Laser; ;30.0;1.1;25; ;46;1.3;13.3;399.6;0.363;570;6.063;35.00;1.05;120.00%;1.0;9353;4.65;2.866;56.0;0;0;0;6;0;19;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);7;12;Ranged Laser (Dmg);7;12;Crafted;11.10.2;Planet Arkadia; 
Herman CAP-7 Arctic MK.I (L);Pistol;Laser; ;30.0;1.1;25; ;46;1.3;13.3;399.6; ;570; ;35.00; ; ; ; ; ; ;56.0;0;0;0;6;0;19;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);7;12;Ranged Laser (Dmg);7;12;A.N.U.B.I.S.;15.9.0;Planet Arkadia;Increased Critical Damage 10%
Herman CAP-7 Desert (L);Pistol;Laser; ;35.0;1.1;25; ;46;1.3;13.3;466.2;0.372;570;6.072;30.00;0.90; ;1.0;7823;4.66;2.861;55.7;0;0;0;6;0;19;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);7;12;Ranged Laser (Dmg);7;12;Crafted;11.10.2;Planet Arkadia; 
Herman CAP-7 Desert MK.I (L);Pistol;Laser; ;35.0;1.1;25; ;46;1.3;13.3;466.2; ;570; ;30.00; ; ; ; ; ; ;55.7;0;0;0;6;0;19;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);7;12;Ranged Laser (Dmg);7;12;A.N.U.B.I.S.;15.9.0;Planet Arkadia;Skill Gain - Laser Weapons 10%
Herman CAP-7 Jungle (L);Pistol;Laser; ;25.0;1.1;20; ;54;1.1;12.5;312.7;0.365;450;4.865;40.00;1.20;120.00%;1.0;10631;4.38;2.857;55.4;0;0;0;5;0;15;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);7;12;Ranged Laser (Dmg);7;12;Crafted;11.10.2;Planet Arkadia; 
Herman CAP-7 Jungle MK.I (L);Pistol;Laser; ;25.0;1.1;20; ;54;1.1;12.5;312.7; ;450; ;40.00; ; ; ; ; ; ;55.4;0;0;0;5;0;15;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);7;12;Ranged Laser (Dmg);7;12;A.N.U.B.I.S.;15.9.0;Planet Arkadia;Focused Blow +1.0%
Herman CAP-10 Smuggler;Pistol;Laser; ;33.0;1.3;24; ;51;1.2;14.2;467.9;0.528;540;5.928;590.00;17.70;115.00 PED;1.0;108391;5.04;2.814;52.3;0;0;0;6;0;18;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);6.2;11.2;Ranged Laser (Dmg);6.2;11.2;Looted;11.10.4;Planet Arkadia; 
Herman CAP-12 (L);Pistol;Laser; ;30.0;1.1;35; ;47;1.3;19.1;571.6;0.694;780;8.494;60.00;1.80; ;1.0;8387;6.65;2.864;55.9;0;0;0;9;0;26;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);12;17;Ranged Laser (Dmg);12;17;Crafted;11.10.2;Planet Arkadia; 
Herman CAP-20 Desert (L);Pistol;Laser; ;35.0;1.2;52; ;47;1.3;28.3;990.8;0.954;1165;12.604;85.00;2.55;118.00%;1.0;8643;9.87;2.867;56.1;0;0;0;13;0;39;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);20;25;Ranged Laser (Dmg);20;25;Crafted;11.10.2;Planet Arkadia; 
