Name;Class;Type;MF Level;Range;Weight;Damage;Impact Radius;Attacks;Reload;Dmg/sec;Power;Decay;Ammo;Cost;Max.TT;Min.TT;Markup;Eff.Markup;Total Uses;Cost/sec;Dmg/PEC;Efficiency;Stb;Cut;Imp;Pen;Shr;Brn;Cld;Acd;Elc;SIB;Amplifier;Ammo;Concentration;Cooldown;Cooldown Group;Hit Profession;Rec.;Maxed;Damage Profession;Rec.;Maxed;Source;Discovered;Found on;Personal effects
DOA Rockjacker, Mentor Edition;Carbine;BLP; ;22.0;3;95;0;55;1.1;60.5;1331.5;1.210;2200;23.210;185.00;5.55; ;1.0;14831;21.28;2.845;54.6;0;0;9;86;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Mentoring;;Planet Calypso; 
DOA Slugstorm;Carbine;BLP; ;20.9;2.2;102;0;54;1.1;63.8;1333.4;2.015;2210;24.115;337.00;10.11;0.00 PED;1.0;16223;21.70;2.940;61.5;0;0;77;25;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);80;84.8;Ranged BLP (Dmg);80;84.8;Event, Looted;12.8.1;Planet Calypso; 
DOA Slugstorm (L);Carbine;BLP; ;20.9;2.2;102; ;54;1.1;63.8;1333.4;2.015;2210;24.115;289.00;0.00;115.00%;1.0;14343;21.70;2.940;61.5;0;0;0;0;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);75;80;Ranged BLP (Dmg);75;80;Looted;12.8;Crystal Palace; 
DOA Slugstorm, CDF Edition (L);Carbine;BLP; ;20.9;2.2;102; ;54;1.1;63.8;1333.4;0.005;2411;24.115;1.00;0.00; ;1.0;20000;21.70;2.940;61.5;0;0;77;25;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);70; ;Ranged BLP (Dmg);70; ;Daily Token Trader;;Planet Calypso; 
DOA Smacktalker (L);Carbine;BLP; ;28.6;2.2;110; ;58;1.0;73.9;2113.6;2.350;2339;25.740;452.00;0.00;0.00%;1.0;19235;24.88;2.970;63.9;0;0;23;87;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);100;105;Ranged BLP (Dmg);100;105;Looted;14.3.0.2;Planet Calypso; 
DOA Smacktalker, CDF Edition (L);Carbine;BLP; ;28.6;2.2;110; ;58;1.0;73.9;2113.6;0.005;2574;25.745;1.00;0.00; ;1.0;20000;24.89;2.970;63.8;0;0;23;87;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);95; ;Ranged BLP (Dmg);95; ;Daily Token Trader;;Planet Calypso; 
DOA Strikehammer;Carbine;BLP; ;11.0;3;87;0;52;1.2;52.4;576.4;0.690;2100;21.690;182.00;5.46; ;1.0;25586;18.80;2.788;50.4;0;0;8;79;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;;Planet Calypso; 
DOA Strikehammer, Improved;Carbine;BLP; ;16.5;3;104;0;59;1.0;71.1;1172.7;1.000;2400;25.000;4320.00;129.60; ;1.0;419040;24.58;2.891;57.9;0;0;10;94;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;;Planet Calypso; 
DOA Strikehammer, Improved, TWEN Edition;Carbine;BLP; ;16.5;3;104; ;65;0.9;78.3;1292.0;0.900;2160;22.500;4320.00;0.00; ;1.0;480001;24.38;3.212;77.9;0;0;10;94;0;0;0;0;0;Yes;BLP Amp;Universal Ammo; ; ; ;BLP Sniper (Hit);100;110;Ranged BLP (Dmg);100;110;Looted;17.19.0; ; 
Dominax Garter Lite (L);Melee;Whip; ;6.0;1.2;3;0;25;2.4;0.9;5.2;0.730;0;0.730;6.00;0.18; ;1.0;798;0.30;2.856;55.3;0;1;2;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Whipper (Hit);0; ;Whipper (Dmg);0; ;Starter Pack;15.4;Entropia Universe; 
Dominax Original Boiga (L);Melee;Whip; ;8.0;1.5;67;0;29;2.1;22.5;180.1;16.000;0;16.000;170.00;5.10;122.00%;1.0;1031;7.73;2.910;56.0;0;23;44;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Whipper (Hit);15;20;Whipper (Dmg);15;20;Crafted;; ; 
Dominax Original Boiga, Adjusted;Melee;Whip; ;8.0;1.5;67; ;30;2.0;23.3;186.3;15.819;0;15.819;210.00;6.30;0.00 PED;1.0;1288;7.91;2.944;61.9;0;23;44;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Whipper (Hit);18;22;Whipper (Dmg);18;22;Looted;15.5.0;Planet Arkadia;Equip Effect: Dominance 4%
Dominax Original Boiga, Modified (L);Melee;Whip; ;8.0;1.5;69;0;31;1.9;24.8;198.2;15.877;0;15.877;250.00;7.50; ;1.0;1528;8.20;3.020;67.9;0;23;44;0;0;0;0;0;2;Yes;Melee Amp;; ; ; ;Whipper (Hit);20; ;Whipper (Dmg);20; ;Looted;15.5.2; ;Equip Effect: Dominance 20%
Dominax Original Cobra;Melee;Whip; ;11.0;1.4;16;0;26;2.3;4.8;53.0;3.822;0;3.822;138.00;4.14; ;1.0;3503;1.66;2.909;59.2;0;6;10;0;0;0;0;0;0;No;Melee Amp;; ; ; ;Whipper (Hit);0;100;Whipper (Dmg);0;100;Looted;;Planet Calypso; 
Dominax Original Cobra, Mentor Edition;Melee;Whip; ;11.0;1.5;22;0;27;2.2;6.9;75.7;5.232;0;5.232;175.00;5.25; ;1.0;3245;2.35;2.922;60.2;0;6;16;0;0;0;0;0;0;No;Melee Amp;; ; ; ;Whipper (Hit);0;100;Whipper (Dmg);0;100;Mentoring;;Planet Calypso; 
Dominax Original Garter (L);Melee;Whip; ;6.0;1.2;3; ;25;2.4;0.9;5.2;0.730;0;0.730;7.00;0.21;220.00%;1.0;931;0.30;2.856;55.3;0;1;2;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Whipper (Hit);0;2;Whipper (Dmg);0;2;Crafted;; ; 
Dominax Original Garter, Adjusted (L);Melee;Whip; ;6.0;1.2;3;0;25;2.4;0.9;5.2;0.708;0;0.708;7.00;0.21; ;1.0;960;0.30;2.945;61.9;0;1;2;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Whipper (Hit);0; ;Whipper (Dmg);0; ;Looted;15.5.0;Planet Arkadia;Equip Effect: Dominance 5%
Dominax Original Habu (L);Melee;Whip; ;7.0;1.5;15;0;29;2.1;5.0;35.3;3.628;0;3.628;38.00;1.14;130.00%;1.0;1016;1.75;2.873;56.0;0;4;11;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Whipper (Hit);3;8;Whipper (Dmg);3;8;Crafted;;Planet Arkadia; 
Dominax Original Habu, Improved (L);Melee;Whip; ;7.0;1.5;15;0;29;2.1;5.0;35.3;3.489;0;3.489;80.00;2.40; ;1.0;2225;1.69;2.988;65.3;0;4;11;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Whipper (Hit);3; ;Whipper (Dmg);3; ;Looted;15.5.1; ;Equip Effect: Dominance 10%
Dominax Original Mamba;Melee;Whip; ;6.0;1.5;6;0;28;2.1;1.9;11.7;1.550;0;1.550;2180.00;65.40; ;1.0;136426;0.72;2.690;46.6;0;1;5;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Whipper (Hit);5;13;Whipper (Dmg);5;13;Crafted;;Planet Calypso; 
Dominax Original Mamba (L);Melee;Whip; ;6.0;1.5;6;0;28;2.1;1.9;11.7;1.500;0;1.500;175.00;5.25;106.00%;1.0;11317;0.70;2.780;49.9;0;1;5;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Whipper (Hit);5;13;Whipper (Dmg);5;13;Crafted;;Planet Calypso; 
Dominax Original  Mamushi (L);Melee;Whip;0;7.0;1.5;32;0;29;2.1;10.7;75.2;7.760;0;7.760;81.00;2.43;105.00%;1.0;1013;3.75;2.866;56.0;0;9;23;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Whipper (Hit);6; ;Whipper (Dmg);6; ;Crafted;; ; 
Dominax Original Mamushi, Adjusted (L);Melee;Whip; ;8.0;1.5;32;0;30;2.0;11.1;89.0;7.520;0;7.520;110.00; ; ;1.0;1463;3.76;2.957;62.9;0;9;23;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Whipper (Hit);6; ;Whipper (Dmg);6; ;Looted;15.5.1; ;Equip Effect: Dominance 7%
Dominax Original Mamushi, Modified (L);Melee;Whip; ;9.0;1.5;33;0;30;2.0;11.5;103.2;7.515;0;7.515;200.00;6.00; ;1.0;2582;3.76;3.052;70.4;0;10;23;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Whipper (Hit);8; ;Whipper (Dmg);8; ;Looted;15.5.2; ;Equip Effect: Dominance 20%
Dominax Original Moccasin;Melee;Whip; ;6.0;1.3;8;0;28;2.1;2.6;15.6;1.946;0;1.946;20.00;0.60; ;1.0;997;0.91;2.857;55.4;0;2;6;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Whipper (Hit);2; ;Whipper (Dmg);2; ;Looted;15.5.2;Planet Arkadia; 
Dominax Original Moccasin (L);Melee;Whip; ;6.0;1.3;8; ;28;2.1;2.6;15.6;1.946;0;1.946;20.00;0.60;132.00%;1.0;997;0.91;2.857;55.4;0;2;6;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Whipper (Hit);2;5;Whipper (Dmg);2;5;Crafted;; ; 
Dominax Original Moccasin, E.L.M. Editon (L);Melee;Whip; ;7.0;1.3;8; ;28;2.1;2.6;18.2;2.000;0;2.000;72.00;2.16;200.00%;1.0;3492;0.93;2.780;58.2;0;2;6;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Whipper (Hit);3; ;Whipper (Dmg);3; ;Crafted;Planet Calypso 2016.1;Planet Calypso; 
Dominax Original Rattlesnake;Melee;Whip; ;10.0;1.4;15;0;26;2.3;4.5;45.2;3.789;0;3.789;85.00;2.55;160.00 PED;1.0;2177;1.64;2.751;48.0;0;4;11;0;0;0;0;0;0;No;Melee Amp;; ; ; ;Whipper (Hit);0;100;Whipper (Dmg);0;100;Looted;;Planet Calypso; 
Dominax Original Rattlesnake, Mentor Edition;Melee;Whip; ;10.0;1.3;18;0;27;2.2;5.6;56.3;4.922;0;4.922;129.00;3.87; ;1.0;2543;2.21;2.542;34.8;0;5;13;0;0;0;0;0;0;No;Melee Amp;; ; ; ;Whipper (Hit);0;100;Whipper (Dmg);0;100;Mentoring;;Planet Calypso; 
Dominax Original Viper;Melee;Whip; ;6.0;1.5;3;0;25;2.4;0.9;5.2;0.780;0;0.780;204.00;6.12; ;1.0;25370;0.32;2.673;42.8;0;1;2;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Whipper (Hit);0;10;Whipper (Dmg);0;10;Crafted;;Planet Calypso; 
Dominax Original Viper (L);Melee;Whip; ;6.0;1.5;3;0;25;2.4;0.9;5.2;0.766;0;0.766;87.50;2.625; ;1.0;11081;0.32;2.722;46.0;0;1;2;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Whipper (Hit);0;9;Whipper (Dmg);0;9;Crafted;;Planet Calypso; 
Duster Scorpion (L);Pistol;Laser; ; ;3;7; ;74;0.8;6.0; ;0.850;84;1.690;350.00;10.50; ;1.0;39942;2.08;2.879; ;0;0;0;7;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);2.8; ;Ranged Laser (Dmg);2.8; ;Looted;;Planet Cyrene; 
E.A.C. ExoFist (L);Melee;Power Fist; ;3.0;0.3;5; ;80;0.8;4.6;13.9;1.202;0;1.202;10.00; ; ;1.0;832;1.60;2.891;57.9;0;1;2;0;0;0;0;0;2;Yes;Melee Amp;; ; ; ;Brawler (Hit);0;3;Brawler (Dmg);0;3;TT AG NI;;Ancient Greece; 
E.A.C. Laspistol (L);Pistol;Laser; ;26.4;0.5;5; ;70;0.9;4.1;107.0;0.020;118;1.200;3.00;0.00; ;1.0;15000;1.40;2.896;58.2;0;0;0;1;0;4;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;3;Ranged Laser (Dmg);0;3;TT AG NI;;Ancient Greece; 
E.A.C. Lasrifle (L);Rifle;Laser; ;39.6;1.8;7; ;44;1.4;3.6;141.3;0.030;166;1.690;4.00;0.00; ;1.0;13334;1.24;2.879;57.0;0;0;0;2;0;5;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;3;Ranged Laser (Dmg);0;3;TT AG NI;;Ancient Greece; 
Eclipse 2000 Plasma Carbine Prototype (L);Rifle;Plasma; ;77.0;1.3;65;0;30;2.0;22.6;1739.2;0.789;1492;15.709;200.00;6.00; ;1.0;24589;7.85;2.876;56.7;0;0;0;0;13;39;0;13;0;Yes;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);20;25;Ranged Plasma (Dmg);20;25;Arkoin Broker;14.2;Planet Arkadia; 
Eclipse 4000 Plasma Carbine Prototype (L);Rifle;Plasma; ;77.0;1.3;117;0;30;2.0;40.7;3130.6;1.417;2686;28.277;400.00;12.00; ;1.0;27382;14.14;2.876;56.7;0;0;0;0;24;69;0;24;0;Yes;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);40;45;Ranged Plasma (Dmg);40;45;Arkoin Broker;14.2;Planet Arkadia; 
Ecotron v.15e (L);Carbine;Laser; ;84.7;4;36; ;58;1.0;24.2;2048.6;0.930;775;8.680;100.00;3.00; ;1.0;10431;8.39;2.882;57.2;0;0;0;0;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16; ;Ranged Laser (Dmg);16; ;Hub Faction Rank 1;;Planet Cyrene; 
Ecotron v.15e Prototype;Carbine;Laser; ;84.7;4;36; ;58;1.0;24.2;2048.6;0.930;775;8.680;100.00;3.00; ;1.0;10431;8.39;2.882;57.2;0;0;12;0;0;24;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16;18;Ranged Laser (Dmg);16;18;Hub Faction Rank 1;;Planet Cyrene; 
Ecotron v.26b (L);Carbine;Laser; ;84.7;4;62; ;40;1.5;28.7;2433.1;1.050;1390;14.950;150.00;4.50; ;1.0;13858;9.97;2.882;57.2;0;0;18;44;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26; ;Ranged Laser (Dmg);26; ;Hub Faction Rank 2;;Planet Cyrene; 
Ecotron v.26b Prototype;Carbine;Laser; ;84.7;4;62; ;40;1.5;28.7;2433.1;1.050;1390;14.950;150.00;4.50; ;1.0;13858;9.97;2.882;57.2;0;0;18;44;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26;31;Ranged Laser (Dmg);26;31;Hub Faction Rank 2;;Planet Cyrene; 
Ecotron v.42e (L);Carbine;Laser; ;84.7;4;70;0;52;1.2;42.2;3571.2; ;1570; ;200.00;0.00; ; ; ; ; ;57.2;0;0;26;0;0;44;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);36; ;Ranged Laser (Dmg);36; ;Hub Faction Rank 3;16.4.0;Planet Cyrene; 
Ecotron v.42e Prototype;Carbine;Laser; ;84.7;4;70;0;52;1.2;42.2;3571.2;1.177;1570;16.877;200.00;0.00; ;1.0;16993;14.63;2.883;57.2;0;0;26;0;0;44;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);40;44;Ranged Laser (Dmg);40;44;Hub Faction Rank 3;16.4.0;The Hub; 
Electric Attack Chip 1 (L);Mindforce;Electric;1;23.1;0.2;10; ;33;1.8;3.8;88.3;0.489;194;2.429;7.00;0.21;1500.00%;1.0;1389;1.34;2.861;55.7;0;0;2;0;0;0;0;0;8;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);0;2;Electro Kinetic (Dmg);0;2;Looted;11.1.1;Planet Calypso; 
Electric Attack Chip 1, First Gen;Mindforce;Electric;1;38.5;0.2;18; ;22;2.7;4.6;176.6;0.889;355;4.439;12.00;0.36; ;1.0;1310;1.63;2.818;52.6;0;0;0;0;0;0;0;0;18;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);0; ;Electro Kinetic (Dmg);0; ;Looted;;Planet Calypso; 
Electric Attack Chip 2 (L);Mindforce;Electric;2;23.1;0.2;14; ;34;1.8;5.5;127.4;0.673;273;3.403;11.00;0.33; ;1.0;1586;1.93;2.859;55.5;0;0;3;0;0;0;0;0;11;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);1;4;Electro Kinetic (Dmg);1;4;Looted;11.1.0;Planet Calypso; 
Electric Attack Chip 2, First Gen;Mindforce;Electric;2;55.0;0.2;32; ;22;2.7;8.2;448.5;1.580;632;7.900;30.00;0.90; ;1.0;1842;2.90;2.815;52.4;0;0;0;0;0;0;0;0;32;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);0;8;Electro Kinetic (Dmg);0;8;Looted;;Planet Calypso; 
Electric Attack Chip 3 (L);Mindforce;Electric;3;24.2;0.2;24; ;35;1.7;9.7;235.5;1.159;467;5.829;19.00;0.57; ;1.0;1591;3.40;2.862;55.7;0;0;5;0;0;0;0;0;19;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);3;7;Electro Kinetic (Dmg);3;7;Looted;11.1.0;Planet Calypso; 
Electric Attack Chip 3, First Gen;Mindforce;Electric;3;66.0;0.2;36; ;24;2.5;10.0;660.5;1.780;712;8.900;34.00;1.02;30.00 PED;1.0;1853;3.56;2.811;52.1;0;0;0;0;0;0;0;0;36;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);0;9;Electro Kinetic (Dmg);0;9;Looted;;Planet Calypso; 
Electric Attack Chip 4 (L);Mindforce;Electric;4;23.1;0.2;36;0;36;1.7;15.0;346.8;1.733;702;8.753;27.00;0.81;2626.00%;1.0;1512;5.25;2.858;55.5;0;0;7;0;0;0;0;0;29;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);6; ;Electro Kinetic (Dmg);6; ;Looted;11.1.1;Planet Calypso; 
Electric Attack Chip 4, First Gen;Mindforce;Electric;4;66.0;0.2;39; ;29;2.1;13.1;864.6;1.920;768;9.600;53.00;1.59; ;1.0;2678;4.64;2.823;53.0;0;0;0;0;0;0;0;0;39;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);3.5;10;Electro Kinetic (Dmg);3.5;10;Looted;;Planet Calypso; 
Electric Attack Chip 5 (L);Mindforce;Electric;5;24.2;0.2;43; ;37;1.6;18.4;446.0;2.081;837;10.451;37.00;1.11; ;1.0;1725;6.44;2.860;55.5;0;0;8;0;0;0;0;0;35;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);8;12;Electro Kinetic (Dmg);8;12;Looted;11.1.2;Planet Calypso; 
Electric Attack Chip 5, First Gen;Mindforce;Electric;5;88.0;0.2;42; ;29;2.1;14.1;1241.5;2.074;830;10.374;76.00;2.28; ;1.0;3555;5.01;2.814;52.3;0;0;0;0;0;0;0;0;42;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);6;11;Electro Kinetic (Dmg);6;11;Looted;;Planet Calypso; 
Electric Attack Chip 6 (L);Mindforce;Electric;6;25.3;0.2;51;0;38;1.6;22.4;567.9;2.467;993;12.397;45.00;1.35;108.00%;1.0;1770;7.85;2.859;55.5;0;0;10;0;0;0;0;0;41;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);11;16;Electro Kinetic (Dmg);11;16;Looted;11.5.4;Planet Calypso; 
Electric Attack Chip 6, First Gen;Mindforce;Electric;6;88.0;0.2;45; ;33;1.8;17.2;1513.7;2.220;888;11.100;78.00;2.34; ;1.0;3409;6.11;2.818;52.5;0;0;0;0;0;0;0;0;45;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);8.5;13;Electro Kinetic (Dmg);8.5;13;Looted;;Planet Calypso; 
Electric Attack Chip 7 (L);Mindforce;Electric;7;25.3;0.2;62;0;40;1.5;28.7;726.8; ; ; ;59.00;1.77; ; ; ; ; ;55.6;0;0;12;0;0;0;0;0;50;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);15; ;Electro Kinetic (Dmg);15; ;Looted;11.5.4;Planet Calypso; 
Electric Attack Chip 7, First Gen;Mindforce;Electric;7;88.0;0.2;83; ;39;1.5;37.5;3299.6;4.100;1640;20.500;156.00;4.68; ;1.0;3691;13.32;2.814;52.3;16;41;0;0;0;12;0;0;14;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);10;29;Electro Kinetic (Dmg);10;29;Looted;;Planet Calypso; 
Electric Attack Chip 8 (L);Mindforce;Electric;8;24.2;0.02;74; ;41;1.5;35.1;850.5;3.506;1440;17.906;87.00;2.61;115.00%;1.0;2408;12.24;2.872;55.6;0;0;15;0;0;0;0;0;59;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);20;25;Electro Kinetic (Dmg);20;25;Looted;11.5.4;Planet Calypso; 
Electric Attack Chip 8, First Gen;Mindforce;Electric;8;88.0;0.2;99; ;37;1.6;42.4;3733.8;4.900;1956;24.460;218.00;6.54; ;1.0;4316;15.08;2.813;52.3;19;49;0;0;0;14;0;0;17;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);11;34;Electro Kinetic (Dmg);11;34;Looted;;Planet Calypso; 
Electric Attack Chip 9 (L);Mindforce;Electric;9;26.4;0.2;82;0;42;1.4;39.9;1053.2;3.955;1597;19.925;101.00;3.03;115.00%;1.0;2478;13.95;2.860;55.6;0;0;16;0;0;0;0;0;66;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);25;30;Electro Kinetic (Dmg);25;30;Looted;11.5.4;Planet Calypso; 
Electric Attack Chip 10 (L);Mindforce;Electric;10;27.5;0.2;87; ;43;1.4;43.3;1191.7; ;1694; ;113.00;0.00; ; ; ; ; ; ;0;0;17;0;0;0;0;0;70;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);29; ;Electro Kinetic (Dmg);29; ;MA Owned;12.6.1;Planet Calypso; 
Electric Attack Chip 11 (L);Mindforce;Electric;9;27.5;0.2;94; ;44;1.4;47.9;1317.5;4.579;1833;22.909;121.00;3.63; ;1.0;2564;16.80;2.852;55.6;0;0;19;0;0;0;0;0;75;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);34; ;Electro Kinetic (Dmg);34; ;MA Owned;12.6.1;Planet Calypso; 
Electric Attack Nanochip 1;Mindforce;Electric;1;23.1;0.2;10; ;33;1.8;3.8;88.3;0.200;221;2.410;12.00;0.36; ;1.0;5820;1.33;2.884;57.3;0;0;2;0;0;0;0;0;8;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);0;5;Electro Kinetic (Dmg);0;5;Looted;12.10.1; ; 
Electric Attack Nanochip 1 (L);Mindforce;Electric;1;23.1;0.2;10; ;33;1.8;3.8;88.3;0.086;231;2.396;7.00;0.21;125.00%;1.0;7896;1.32;2.901;58.5;0;0;2;0;0;0;0;0;8;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);0;5;Electro Kinetic (Dmg);0;5;Looted;;Planet Calypso; 
Electric Attack Nanochip 2;Mindforce;Electric;2;23.1;0.2;14;0;34;1.8;5.5;127.4;0.321;305;3.371;21.00;0.63; ;1.0;6346;1.91;2.886;57.1;0;0;0;0;0;0;0;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);3;8;Electro Kinetic (Dmg);3;8;Looted;; ; 
Electric Attack Nanochip 2 (L);Mindforce;Electric;2;23.1;0.2;14; ;34;1.8;5.5;127.4;0.130;322;3.350;11.00;0.33; ;1.0;8208;1.90;2.904;58.9;0;0;3;0;0;0;0;0;11;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);3; ;Electro Kinetic (Dmg);3; ;Looted;;Planet Calypso; 
Electric Attack Nanochip 3;Mindforce;Electric;3;24.2;0.2;24; ;35;1.7;9.7;235.5;0.561;523;5.791;39.00;0.00; ;1.0;6952;3.38;2.880;56.7;0;0;5;0;0;0;0;0;19;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);5;10;Electro Kinetic (Dmg);5;10;Looted;14.0;Planet Calypso; 
Electric Attack Nanochip 3 (L);Mindforce;Electric;3;24.2;0.2;24; ;35;1.7;9.7;235.5;0.211;552;5.731;19.00;0.57; ;1.0;8735;3.34;2.910;59.2;0;0;5;0;0;0;0;0;19;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);5;10;Electro Kinetic (Dmg);5;10;Looted;; ; 
Electric Attack Nanochip 4;Mindforce;Electric;4;23.1;0.2;36; ;36;1.7;15.0;346.8;0.720;796;8.680;53.00;1.59; ;1.0;7141;5.21;2.882;56.9;0;0;7;0;0;0;0;0;29;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);9;14;Electro Kinetic (Dmg);9;14;Looted;; ; 
Electric Attack Nanochip 4 (L);Mindforce;Electric;4;23.1;0.2;36;0;36;1.7;15.0;346.8;0.442;831;8.752;27.00;0.81; ;1.0;5926;5.25;2.859;59.2;0;0;7;0;0;0;0;0;29;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);6; ;Electro Kinetic (Dmg);6; ;Looted;;Planet Calypso; 
Electric Attack Nanochip 5;Mindforce;Electric;5;24.2;0.2;43;0;37;1.6;18.4;446.0;0.913;946;10.373;71.00;2.13; ;1.0;7544;6.40;2.881;56.7;0;0;8;0;0;0;0;0;35;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);11;16;Electro Kinetic (Dmg);11;16;Looted;; ; 
Electric Attack Nanochip 5 (L);Mindforce;Electric;5;24.2;0.2;43;0;37;1.6;18.4;446.0;0.377;989;10.267;37.00;1.11; ;1.0;9520;6.33;2.911;59.2;0;0;8;0;0;0;0;0;35;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);12; ;Electro Kinetic (Dmg);12;17;Looted;;Planet Calypso; 
Electric Attack Nanochip 5, TEN Edition;Mindforce;Electric;11;26.4;0.2;44;26.4;39;1.5;19.9;524.8;0.932;937;10.302;73.00;2.19; ;1.0;7598;6.70;2.968;63.8;0;0;8;0;0;0;0;0;36;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);11;16;Electro Kinetic (Dmg);11;16;Event;;Planet Calypso; 
Electric Attack Nanochip 6;Mindforce;Electric;6;25.3;0.2;51;0;38;1.6;22.4;567.9; ;1124; ;87.00;2.61; ; ; ; ; ;56.7;0;0;10;0;0;0;0;0;41;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);15;20;Electro Kinetic (Dmg);15;20;Looted;; ; 
